case_id,split,graph_family,graph_seed,n_nodes,perturbation,severity,affected_nodes,recovery_time,final_residual_error,post_recovery_similarity,recovered_label,recovery_quality,affected_betweenness,affected_closeness,affected_degree,affected_eigenvector,affected_pagerank,algebraic_connectivity,domain_diffusion_early_probe,graph_density,graph_n_nodes,haos_causal_depth_proxy,haos_distance_surrogate_proxy,haos_invariant_overlap,haos_persistence_proxy,haos_recovery_score_proxy,haos_temporal_order_stability,shortest_path_to_perturbation
pb01_case_c6f105b35e60f38d80db9b58,development,ring_lattice,101,24,localized_state_shock,0.280000,2 7 8 10,0,0.000560178980,0.999996271885,1,0.998981492763,0.439117149588,0.863945578231,0.862026233742,0.871537469691,0.878919670622,0.833556213240,0.988354593992,0.282608695652,24.000000000000,0.461538461538,0.956911490057,0.972716948337,1.000000000000,0.988354593992,1.000000000000,0.444444444444
pb01_case_96ee5c2456621cc084856d89,development,ring_lattice,102,24,node_removal,0.160000,8,0,0.041168553185,0.980623259624,1,0.925148085118,0.221429051270,0.788461538462,0.717858950570,0.657535676247,0.758449464844,0.729800386495,0.961256142750,0.278985507246,24.000000000000,0.315789473684,0.916299613168,0.979853864151,0.000000000000,0.961256142750,1.000000000000,0.250000000000
pb01_case_6a50ce73968d7e327dff108b,development,ring_lattice,102,24,node_removal,0.280000,10,0,0.045202799829,0.976736166052,1,0.917813091221,0.245938164491,0.820000000000,0.782028052704,0.603195267597,0.827045555264,0.729800386495,0.957385260159,0.278985507246,24.000000000000,0.324324324324,0.919431144173,0.971258764186,0.000000000000,0.957385260159,1.000000000000,0.250000000000
pb01_case_cfce696bb7eda0dae542d31b,development,ring_lattice,102,24,edge_removal,0.160000,0 2 3 4 6 7 8 9 12 14 16 17 19 20 21 22 23,0,0.030736534005,0.988991562908,1,0.944115392719,0.366375134712,0.869022371200,0.794822491730,0.734370161815,0.826041063994,0.729800386495,0.972985909191,0.278985507246,24.000000000000,0.774193548387,0.987809494946,1.000000000000,0.589057998040,0.972985909191,0.333333333333,0.361702127660
pb01_case_5e67607cceb78cc57d9d36c9,development,ring_lattice,102,24,edge_removal,0.280000,0 1 2 3 4 5 6 7 8 10 11 12 13 14 15 16 17 18 19 20 22 23,0,0.046901308163,0.974838470479,1,0.914724894248,0.361428657735,0.866172640928,0.788862471003,0.717615745670,0.821761457731,0.729800386495,0.961581212410,0.278985507246,24.000000000000,0.923076923077,0.996056009110,1.000000000000,0.283939370580,0.961581212410,0.333333333333,0.343750000000
pb01_case_d18a11badf4d1f0e18d41672,development,ring_lattice,102,24,weight_degradation,0.160000,12 13 14 15 16 17 18,0,0.006311288607,0.999528275436,1,0.988524929805,0.382115827783,0.863014627778,0.773998001695,0.623062384231,0.816084663150,0.729800386495,0.989776266396,0.278985507246,24.000000000000,0.480000000000,0.956334569578,1.000000000000,0.978177277638,0.989776266396,1.000000000000,0.350000000000
pb01_case_ca8d83a2977d2c9454e79ea5,development,ring_lattice,102,24,weight_degradation,0.280000,12 13 14 15 16 17 18,0,0.011160447733,0.998528377403,1,0.979708276850,0.382115827783,0.863014627778,0.773998001695,0.623062384231,0.816084663150,0.729800386495,0.988363213022,0.278985507246,24.000000000000,0.480000000000,0.956334569578,1.000000000000,0.960331629179,0.988363213022,1.000000000000,0.350000000000
pb01_case_c3c1b05de69e6e4844d86407,development,ring_lattice,102,24,localized_state_shock,0.160000,1 2 3 4,0,0.000382497342,0.999998264983,1,0.999304550288,0.506689959681,0.915455426357,0.838373587234,0.875968757487,0.854525503701,0.729800386495,0.982162995540,0.278985507246,24.000000000000,0.428571428571,0.948084902478,0.994237826942,1.000000000000,0.982162995540,1.000000000000,0.363636363636
pb01_case_d76e0ccac05bbd9d07d4a49d,development,ring_lattice,102,24,localized_state_shock,0.280000,11 12 13 14,0,0.000750994133,0.999993313575,1,0.998634556122,0.412463049966,0.861739439962,0.731277861206,0.539495948664,0.784177021789,0.729800386495,0.975821624510,0.278985507246,24.000000000000,0.406779661017,0.940874631358,0.986220635995,1.000000000000,0.975821624510,1.000000000000,0.285714285714
pb01_case_775eaa2d80b73901cd32481c,development,ring_lattice,103,24,node_removal,0.160000,16,0,0.044292618523,0.977587092832,1,0.919467966322,0.057304566244,0.672727272727,0.796023297912,0.600358076966,0.839023607515,0.596439566932,0.958724671405,0.278985507246,24.000000000000,0.303797468354,0.912754581523,0.986851427019,0.000000000000,0.958724671405,1.000000000000,0.500000000000
pb01_case_5a131899ea7e3abc60596ac3,development,ring_lattice,103,24,node_removal,0.280000,11,0,0.039028486072,0.982644143597,1,0.929039116232,0.181466093719,0.787234042553,0.699159732110,0.483305546608,0.761994136028,0.596439566932,0.964379634335,0.278985507246,24.000000000000,0.338028169014,0.924351152213,0.983708183134,0.000000000000,0.964379634335,1.000000000000,0.500000000000
pb01_case_8cf5eeb30641264d2125f0b0,development,ring_lattice,103,24,edge_removal,0.160000,1 3 5 6 7 8 9 10 11 12 14 15 16 17 19 20 21 22 23,0,0.032424205450,0.987829139355,1,0.941046899182,0.224258567601,0.770767700422,0.805572953683,0.674267684848,0.845037218852,0.596439566932,0.971899364107,0.278985507246,24.000000000000,0.827586206897,0.990813930726,1.000000000000,0.736676591022,0.971899364107,0.333333333333,0.345454545455
pb01_case_188cece8ebf60370fe90e258,development,ring_lattice,103,24,edge_removal,0.280000,0 1 2 3 4 5 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23,0,0.049383695266,0.972300426368,1,0.910211463153,0.226109912467,0.777006972883,0.818293587574,0.701642450336,0.853742391376,0.596439566932,0.964438442138,0.278985507246,24.000000000000,0.923076923077,0.996729598234,1.000000000000,0.357215857256,0.964438442138,0.000000000000,0.354838709677
pb01_case_1bbb279173772927651062b3,development,ring_lattice,103,24,weight_degradation,0.160000,2 3 4 5 6 7 8 23,0,0.006824331414,0.999447414321,1,0.987592124703,0.189249472923,0.747288525747,0.849482295453,0.771462359077,0.879875507243,0.596439566932,0.990181446987,0.278985507246,24.000000000000,0.500000000000,0.960014152705,1.000000000000,0.993720223708,0.990181446987,1.000000000000,0.275862068966
pb01_case_46d1db72bd825ffbbc3bfc80,development,ring_lattice,103,24,weight_degradation,0.280000,1 2 3 4 5 6 7,0,0.011750365471,0.998364416246,1,0.978635699144,0.158533372607,0.741210026259,0.854372951518,0.797164572541,0.881719521741,0.596439566932,0.987636042883,0.278985507246,24.000000000000,0.444444444444,0.950614152363,1.000000000000,0.993409502051,0.987636042883,1.000000000000,0.269230769231
pb01_case_7e8be8aafc9de8d0d34fa784,development,ring_lattice,103,24,localized_state_shock,0.160000,17 18 19 20,0,0.001034524451,0.999987299700,1,0.998119046453,0.140836746561,0.723532931516,0.820971436299,0.682339726767,0.855830464079,0.596439566932,0.983522643800,0.278985507246,24.000000000000,0.380952380952,0.937699130099,0.994059768318,1.000000000000,0.983522643800,1.000000000000,0.363636363636
pb01_case_df17d08d16c04ac8c2c7c236,development,ring_lattice,103,24,localized_state_shock,0.280000,11 12 13 14,0,0.001388245207,0.999977145917,1,0.997475917805,0.415627605715,0.845072399527,0.840141037973,0.599728431718,0.886040994541,0.596439566932,0.979274248805,0.278985507246,24.000000000000,0.444444444444,0.950744465802,0.976759325383,1.000000000000,0.979274248805,1.000000000000,0.571428571429
pb01_case_4dff900cd8fe460b122db195,development,ring_lattice,104,24,node_removal,0.160000,4,0,0.050280892415,0.971252892562,1,0.908580195609,0.380282440188,0.872340425532,0.873834849966,0.808903549774,0.893979320104,0.701969368868,0.953361812338,0.282608695652,24.000000000000,0.338028169014,0.924755690100,0.978386845074,0.000000000000,0.953361812338,1.000000000000,0.333333333333
pb01_case_1272c56cf7da4eedde58569b,development,ring_lattice,104,24,node_removal,0.280000,13,0,0.039782440774,0.982011052151,1,0.927668289501,0.227021110083,0.854166666667,0.685453815572,0.659141561348,0.723502191454,0.701969368868,0.962873199144,0.282608695652,24.000000000000,0.333333333333,0.924850300377,0.977104774796,0.000000000000,0.962873199144,1.000000000000,0.500000000000
pb01_case_c06dd4aca3186fb77577db3d,development,ring_lattice,104,24,edge_removal,0.160000,0 1 2 4 5 6 7 8 9 10 12 13 15 16 19 21 22,0,0.033382189681,0.987056302663,1,0.939305109670,0.296254100451,0.856086906579,0.794900083548,0.770531263184,0.818395430887,0.701969368868,0.971570824262,0.282608695652,24.000000000000,0.774193548387,0.988628546772,1.000000000000,0.721259426238,0.971570824262,0.333333333333,0.395348837209
pb01_case_ead2bad2b2dc19d55034a8bd,development,ring_lattice,104,24,edge_removal,0.280000,1 5 6 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23,0,0.049835491863,0.971543787519,1,0.909390014795,0.298629196810,0.854640553807,0.792225401338,0.759191110925,0.816211246539,0.701969368868,0.967391148680,0.282608695652,24.000000000000,0.827586206897,0.991461657998,1.000000000000,0.463459279848,0.967391148680,0.333333333333,0.380000000000
pb01_case_9193672de8799c1159efcb43,development,ring_lattice,104,24,weight_degradation,0.160000,14 15 16 17 18 19 20 21,0,0.007334219043,0.999364079524,1,0.986665056286,0.219663060953,0.810042337235,0.766901264458,0.679201568904,0.798298610541,0.701969368868,0.990809069615,0.282608695652,24.000000000000,0.461538461538,0.953431132440,1.000000000000,0.995577251759,0.990809069615,1.000000000000,0.307692307692
pb01_case_f0d562f5a05b3ed81dc8fc27,development,ring_lattice,104,24,weight_degradation,0.280000,0 1 9 10 19 20 21 22 23,0,0.014619657351,0.997469961951,1,0.973418804817,0.360796110576,0.890022171769,0.816055580747,0.784680164622,0.836021903403,0.701969368868,0.986504356573,0.282608695652,24.000000000000,0.571428571429,0.970317291941,1.000000000000,0.937828120390,0.986504356573,1.000000000000,0.391304347826
pb01_case_5d4678280410071dad96f621,development,ring_lattice,104,24,localized_state_shock,0.160000,17 18 19 20,0,0.000988411553,0.999988448321,1,0.998202888085,0.184647579547,0.801527701990,0.789466232963,0.700188726492,0.817232079975,0.701969368868,0.983873823324,0.282608695652,24.000000000000,0.375000000000,0.935027979486,0.993389343111,1.000000000000,0.983873823324,1.000000000000,0.285714285714
pb01_case_c60b4d42bdf681cd0ba4869b,development,ring_lattice,104,24,localized_state_shock,0.280000,1 2 3 4,0,0.001136776340,0.999984716153,1,0.997933133927,0.231138929102,0.833567837937,0.750008837863,0.691434297562,0.783524115801,0.701969368868,0.973046528347,0.282608695652,24.000000000000,0.393442622951,0.939138935732,0.982292938309,1.000000000000,0.973046528347,1.000000000000,0.307692307692
pb01_case_10f3d7653ccdcb2ee3cbd063,development,ring_lattice,105,24,node_removal,0.160000,3,0,0.043247642532,0.978562622366,1,0.921367922670,0.144570475818,0.791666666667,0.758256645841,0.744961153255,0.789350678366,0.773176917244,0.959814568506,0.286231884058,24.000000000000,0.333333333333,0.922964879523,0.989834969905,0.000000000000,0.959814568506,1.000000000000,0.500000000000
pb01_case_d3a77a6764a1f8617cdab52e,development,ring_lattice,105,24,node_removal,0.280000,23,0,0.043166574049,0.978657576828,1,0.921515319911,0.693187990249,0.926829268293,0.770135752099,0.700834726670,0.804004654038,0.773176917244,0.959149980624,0.286231884058,24.000000000000,0.369230769231,0.933704054171,0.974098223054,0.000000000000,0.959149980624,1.000000000000,0.500000000000
pb01_case_a5e763a85f60f06a972a2670,development,ring_lattice,105,24,edge_removal,0.160000,0 1 2 3 4 5 6 8 10 12 13 15 16 17 19 20 22 23,0,0.025216577915,0.992652594168,1,0.954151676518,0.309930046506,0.824852458205,0.781713392611,0.762446200602,0.809442328392,0.773176917244,0.980718547966,0.286231884058,24.000000000000,0.800000000000,0.990007949566,1.000000000000,0.649782102413,0.980718547966,0.333333333333,0.391304347826
pb01_case_ff7a6a64c4ed10e92923ed84,development,ring_lattice,105,24,edge_removal,0.280000,1 2 3 4 5 6 7 8 10 11 12 13 14 15 16 17 18 19 20 21 23,0,0.051574573978,0.969323043143,1,0.906228047312,0.367009734249,0.833787169718,0.803503112722,0.791091523773,0.827788912578,0.773176917244,0.954863969865,0.286231884058,24.000000000000,0.888888888889,0.994756991283,1.000000000000,0.370203949580,0.954863969865,0.000000000000,0.388888888889
pb01_case_9f0d0d2ba2cf3672d0c1864e,development,ring_lattice,105,24,weight_degradation,0.160000,0 1 2 3 21 22 23,0,0.006485966972,0.999501205287,1,0.988207332778,0.372217751176,0.830444952310,0.787796964368,0.711050359047,0.821067428287,0.773176917244,0.991221121641,0.286231884058,24.000000000000,0.489795918367,0.957250089380,1.000000000000,0.988839786102,0.991221121641,1.000000000000,0.368421052632
pb01_case_0ca605f340477c3bc361f2c0,development,ring_lattice,105,24,weight_degradation,0.280000,6 12 13 14 15 16 17 18,0,0.011675407231,0.998383650727,1,0.978771986852,0.447983112077,0.857261333387,0.842005303602,0.849542300886,0.858838508066,0.773176917244,0.989726285561,0.286231884058,24.000000000000,0.558139534884,0.968641224856,1.000000000000,0.956137724250,0.989726285561,1.000000000000,0.400000000000
pb01_case_a8b50d94ad36d18bec2b63d6,development,ring_lattice,105,24,localized_state_shock,0.160000,16 17 18 19,0,0.000470203496,0.999997374706,1,0.999145084553,0.244719629316,0.788315956818,0.797681494776,0.766959063174,0.823023316402,0.773176917244,0.983061051043,0.286231884058,24.000000000000,0.387096774194,0.937584790085,0.995103004718,1.000000000000,0.983061051043,1.000000000000,0.307692307692
pb01_case_6900612a00ac4a012478c034,development,ring_lattice,105,24,localized_state_shock,0.280000,6 7 8 9,0,0.001050630482,0.999986891508,1,0.998089762759,0.490352389614,0.867984693878,0.855634991153,0.887511118341,0.869870884831,0.773176917244,0.976967354608,0.286231884058,24.000000000000,0.436363636364,0.949647317663,0.976731571468,1.000000000000,0.976967354608,1.000000000000,0.571428571429
pb01_case_70f3bb77fce566cf3ef731ae,development,ring_lattice,106,24,node_removal,0.160000,20,0,0.043919251995,0.977855115975,1,0.920146814555,0.180985696727,0.812500000000,0.792515204162,0.921987998366,0.802235323983,0.816656105298,0.958450014969,0.282608695652,24.000000000000,0.333333333333,0.923316323612,0.983018121076,0.000000000000,0.958450014969,1.000000000000,0.500000000000
pb01_case_6acf4402c33d3ef3741536da,development,ring_lattice,106,24,node_removal,0.280000,17,0,0.052927597942,0.967945874742,1,0.903768003741,1.000000000000,1.000000000000,0.962007609916,0.996128143135,0.960342298788,0.816656105298,0.950370021683,0.282608695652,24.000000000000,0.380952380952,0.936594583817,0.974576717410,0.000000000000,0.950370021683,1.000000000000,0.500000000000
pb01_case_1d1c155cff80f6ecdfdbcf79,development,ring_lattice,106,24,edge_removal,0.160000,2 5 6 7 8 9 10 12 14 16 17 19 20 21 22 23,0,0.038326859548,0.983283355567,1,0.930314800822,0.388772302435,0.851686813858,0.800850068033,0.779395386824,0.825183983265,0.816656105298,0.967869337202,0.282608695652,24.000000000000,0.750000000000,0.985832490646,1.000000000000,0.616997789359,0.967869337202,0.333333333333,0.372093023256
pb01_case_ef374cf4ed36aa9e0185d1cc,development,ring_lattice,106,24,edge_removal,0.280000,0 1 2 4 5 7 8 9 10 11 12 14 15 16 17 18 19 20 21 22 23,0,0.052187464095,0.969296268461,1,0.905113701645,0.394109539438,0.851593121992,0.822058692499,0.812246397588,0.842427302215,0.816656105298,0.958624376179,0.282608695652,24.000000000000,0.888888888889,0.995624431742,1.000000000000,0.351882292415,0.958624376179,0.333333333333,0.368421052632
pb01_case_baa86408fda62449d52e0e41,development,ring_lattice,106,24,weight_degradation,0.160000,17 18 19 20 21 22 23,0,0.006498640387,0.999499858534,1,0.988184290205,0.462065359376,0.864626415350,0.866021362135,0.956257980902,0.870768784095,0.816656105298,0.990118550963,0.282608695652,24.000000000000,0.489795918367,0.958798102923,1.000000000000,0.994793732626,0.990118550963,1.000000000000,0.466666666667
pb01_case_767ee357baa2fb40a1ea953e,development,ring_lattice,106,24,weight_degradation,0.280000,4 5 6 7 8 9 10 18,0,0.011312623090,0.998492463738,1,0.979431594383,0.411853887816,0.856041075510,0.774492245510,0.650625907536,0.813442474477,0.816656105298,0.990597607317,0.282608695652,24.000000000000,0.545454545455,0.966992533462,1.000000000000,0.962448828374,0.990597607317,1.000000000000,0.380952380952
pb01_case_7b93c9d5a9310aef8d554106,development,ring_lattice,106,24,localized_state_shock,0.160000,0 18 19 21,0,0.000402004375,0.999998087347,1,0.999269082954,0.349849403693,0.837372448980,0.859628581226,0.948573657413,0.865488166511,0.816656105298,0.983057514363,0.282608695652,24.000000000000,0.436363636364,0.948358404409,0.994185095708,1.000000000000,0.983057514363,1.000000000000,0.500000000000
pb01_case_0a9399b79b28b704c9e5543f,development,ring_lattice,106,24,localized_state_shock,0.280000,5 6 7 9,0,0.000921305893,0.999989961486,1,0.998324898376,0.377692837559,0.849837253061,0.772208524888,0.591885100721,0.818147794676,0.816656105298,0.981317211439,0.282608695652,24.000000000000,0.428571428571,0.947971569211,0.978005149976,1.000000000000,0.981317211439,1.000000000000,0.363636363636
pb01_case_999af33a7ff44b9532706860,calibration,erdos_renyi,201,24,node_removal,0.160000,19,0,0.053157057982,0.969175159535,1,0.903350803669,0.803706377281,1.000000000000,0.740642632684,0.647220977679,0.783523050199,1.199267936093,0.949399714637,0.242753623188,24.000000000000,0.375000000000,0.935485306384,0.969166878479,0.000000000000,0.949399714637,1.000000000000,0.500000000000
pb01_case_dc496792acd1b10c5da86c23,calibration,erdos_renyi,201,24,node_removal,0.280000,3,0,0.036183267377,0.985695938407,1,0.934212241133,0.358102421096,0.888888888889,0.495485851853,0.458074853191,0.547301567009,1.199267936093,0.963803391587,0.242753623188,24.000000000000,0.347826086957,0.927281243894,0.987592453806,0.000000000000,0.963803391587,1.000000000000,0.250000000000
pb01_case_21b0022e07506d2041c7a258,calibration,erdos_renyi,201,24,edge_removal,0.160000,2 4 5 8 9 11 12 14 15 16 17 18 19 21 22 23,0,0.033921547879,0.987139710771,1,0.938324458402,0.490510907365,0.916313387429,0.670082556621,0.631195599951,0.708902026888,1.199267936093,0.968457802957,0.242753623188,24.000000000000,0.750000000000,0.987414347140,1.000000000000,0.474648721091,0.968457802957,0.333333333333,0.400000000000
pb01_case_1bef087cb0671427b8d35398,calibration,erdos_renyi,201,24,edge_removal,0.280000,0 1 3 4 5 6 8 9 11 12 13 14 15 16 17 18 19 20 21 22 23,0,0.053856258081,0.970309259176,1,0.902079530762,0.436076780521,0.905408219692,0.621829140011,0.585957888845,0.664877429953,1.199267936093,0.953620641590,0.242753623188,24.000000000000,0.888888888889,0.993760559002,1.000000000000,0.356768494474,0.953620641590,0.000000000000,0.375000000000
pb01_case_092504b5782c92825ddb5b25,calibration,erdos_renyi,201,24,weight_degradation,0.160000,8 9 10 12 13 16 18,0,0.007320117470,0.999390974836,1,0.986690695509,0.489051985046,0.915711046323,0.704305299349,0.693226296920,0.733957536599,1.199267936093,0.987054812317,0.242753623188,24.000000000000,0.521739130435,0.964452698988,1.000000000000,0.986160961118,0.987054812317,1.000000000000,0.411764705882
pb01_case_5aa96139cbecf49503683756,calibration,erdos_renyi,201,24,weight_degradation,0.280000,0 8 9 11 12 13 14 19,0,0.013946914342,0.997794164404,1,0.974641973923,0.458473612954,0.917273710048,0.648096269185,0.604084179152,0.688837092638,1.199267936093,0.984398207457,0.242753623188,24.000000000000,0.558139534884,0.966936712939,1.000000000000,0.961205384614,0.984398207457,1.000000000000,0.363636363636
pb01_case_80e92e6a1cb7151a0110554b,calibration,erdos_renyi,201,24,localized_state_shock,0.160000,8 10 14 17,0,0.000024213470,0.999999993340,1,0.999955975510,0.271791141117,0.877708764665,0.582040673919,0.601672082815,0.619752220624,1.199267936093,0.981758344908,0.242753623188,24.000000000000,0.421052631579,0.945741580979,0.995663879376,1.000000000000,0.981758344908,1.000000000000,0.400000000000
pb01_case_5d857f6ac31f8ec882e492b2,calibration,erdos_renyi,201,24,localized_state_shock,0.280000,6 11 12 19,0,0.000001918170,0.999999999958,1,0.999996512418,0.558090365037,0.942875599852,0.684913384139,0.603537026806,0.726452766798,1.199267936093,0.978413024989,0.242753623188,24.000000000000,0.480000000000,0.957048920150,0.977474793943,1.000000000000,0.978413024989,1.000000000000,0.363636363636
pb01_case_dc0d54c53896cb8a5d36cdf7,calibration,erdos_renyi,202,24,node_removal,0.160000,7,0,0.042185667569,0.982157452214,1,0.923298786239,0.833109198494,0.851063829787,0.439635820007,0.287407107642,0.534779011258,0.454395178420,0.959591550739,0.202898550725,24.000000000000,0.338028169014,0.924088234226,0.971775257673,0.000000000000,0.959591550739,1.000000000000,0.333333333333
pb01_case_a0d626f339a2fb3f25079c32,calibration,erdos_renyi,202,24,node_removal,0.280000,1,0,0.090395457617,0.913362833943,1,0.835644622515,0.972431414739,1.000000000000,1.000000000000,1.000000000000,1.000000000000,0.454395178420,0.918455171002,0.202898550725,24.000000000000,0.375000000000,0.940624865322,0.954271263370,0.000000000000,0.918455171002,0.666666666667,1.000000000000
pb01_case_6888e1a1e1a62d91def5df23,calibration,erdos_renyi,202,24,edge_removal,0.160000,1 3 6 7 8 9 10 12 13 14 15 16 18 19 21 22,0,0.035183094910,0.987589697919,1,0.936030736527,0.426094338354,0.832396164639,0.524966313051,0.441157846529,0.583745908341,0.454395178420,0.976216739677,0.202898550725,24.000000000000,0.750000000000,0.986618771449,1.000000000000,0.338006160755,0.976216739677,0.666666666667,0.380952380952
pb01_case_3626379f4c4db020b165908a,calibration,erdos_renyi,202,24,edge_removal,0.280000,0 1 2 3 5 6 7 9 10 11 13 14 15 16 17 18 20 21 22,0,0.050378939737,0.973973845245,1,0.908401927751,0.409602290422,0.822115014842,0.508183574561,0.441671619943,0.567562208187,0.454395178420,0.959254362738,0.202898550725,24.000000000000,0.827586206897,0.992763284814,1.000000000000,0.377462063091,0.959254362738,0.333333333333,0.387755102041
pb01_case_cd741308b64469ccf1571ec6,calibration,erdos_renyi,202,24,weight_degradation,0.160000,12 13 14 16,0,0.004670221980,0.999772114926,1,0.991508687310,0.381463488435,0.798895154879,0.471966423039,0.370105418827,0.537085863691,0.454395178420,0.991699989860,0.202898550725,24.000000000000,0.406779661017,0.944442768804,1.000000000000,0.997621364433,0.991699989860,1.000000000000,0.400000000000
pb01_case_ddc268b63889b6a40f69eee3,calibration,erdos_renyi,202,24,weight_degradation,0.280000,6 7 8 9 16 19,0,0.011137530113,0.998700609223,1,0.979749945249,0.496615563923,0.829485694987,0.495829086798,0.385235384651,0.565426694843,0.454395178420,0.989778430819,0.202898550725,24.000000000000,0.500000000000,0.959181308012,1.000000000000,0.868991329545,0.989778430819,1.000000000000,0.333333333333
pb01_case_b4c88bcc0a2dffc1939bfd3c,calibration,erdos_renyi,202,24,localized_state_shock,0.160000,2 3 4 11,0,0.000019562270,0.999999996055,1,0.999964432237,0.373882127488,0.780196423757,0.402623743532,0.305068694311,0.480518944025,0.454395178420,0.987469463340,0.202898550725,24.000000000000,0.428571428571,0.947379207437,0.994609990769,1.000000000000,0.987469463340,1.000000000000,0.333333333333
pb01_case_1af58135bbb105277d0a2320,calibration,erdos_renyi,202,24,localized_state_shock,0.280000,9 17 21 23,0,0.000053916834,0.999999969495,1,0.999901969393,0.483223507262,0.880050505051,0.574783402425,0.531793121851,0.618562562898,0.454395178420,0.981118023349,0.202898550725,24.000000000000,0.470588235294,0.957717710632,0.977114048763,1.000000000000,0.981118023349,1.000000000000,0.400000000000
pb01_case_2b1b838928b19e3a15587322,calibration,erdos_renyi,203,24,node_removal,0.160000,5,0,0.043814134026,0.979596489018,1,0.920337938134,0.107508018815,0.705882352941,0.486365011980,0.367290640779,0.538967971482,0.966215328932,0.958733098570,0.228260869565,24.000000000000,0.320000000000,0.918218562485,0.977281770772,0.000000000000,0.958733098570,1.000000000000,0.333333333333
pb01_case_0e54fef464c01010e4d6d8e2,calibration,erdos_renyi,203,24,node_removal,0.280000,22,0,0.042634279970,0.980949469937,1,0.922483127327,0.226926020518,0.750000000000,0.475154911212,0.302612275214,0.547391994689,0.966215328932,0.960316518159,0.228260869565,24.000000000000,0.333333333333,0.921894697459,0.989801180397,0.000000000000,0.960316518159,1.000000000000,0.333333333333
pb01_case_941b0cd020ec4d66f9ebee4d,calibration,erdos_renyi,203,24,edge_removal,0.160000,2 3 4 5 6 7 8 9 11 12 13 14 15 21 22,0,0.043832969657,0.979972903600,1,0.920303691533,0.247299973916,0.781121613444,0.523996137626,0.452517511035,0.575932969127,0.966215328932,0.968466878143,0.228260869565,24.000000000000,0.727272727273,0.984284849706,1.000000000000,0.388245566333,0.968466878143,0.333333333333,0.375000000000
pb01_case_677ddbfe01f98b1df36cf440,calibration,erdos_renyi,203,24,edge_removal,0.280000,1 2 3 4 5 6 7 8 9 10 11 13 15 17 18 19 20 21 22,0,0.046453489515,0.976377015501,1,0.915539109973,0.284992787932,0.792192879352,0.563670484217,0.515949062309,0.608018799493,0.966215328932,0.964167488332,0.228260869565,24.000000000000,0.827586206897,0.992513426855,1.000000000000,0.336547192262,0.964167488332,0.333333333333,0.404255319149
pb01_case_b0f987886fc67b2f5869e92f,calibration,erdos_renyi,203,24,weight_degradation,0.160000,4 5 6 20 21,0,0.006547098332,0.999523364733,1,0.988096184851,0.243054803120,0.764345675997,0.518967796569,0.415225664255,0.570306139223,0.966215328932,0.989852215119,0.228260869565,24.000000000000,0.461538461538,0.953070142504,1.000000000000,0.989237091460,0.989852215119,1.000000000000,0.357142857143
pb01_case_0c819699553bb4ddadfdb9cb,calibration,erdos_renyi,203,24,weight_degradation,0.280000,3 5 6 16 20 21 22,0,0.011603223157,0.998506028858,1,0.978903230623,0.266497383981,0.789136107337,0.532050755695,0.451975885150,0.582674297832,0.966215328932,0.986978357907,0.228260869565,24.000000000000,0.500000000000,0.959832624754,1.000000000000,0.975582109278,0.986978357907,1.000000000000,0.388888888889
pb01_case_46c81984c9fa72124ad64371,calibration,erdos_renyi,203,24,localized_state_shock,0.160000,6 13 14 15,0,0.000021944245,0.999999994627,1,0.999960101372,0.261202693290,0.769323515877,0.430457874756,0.327561579518,0.500603662873,0.966215328932,0.990475327111,0.228260869565,24.000000000000,0.444444444444,0.949315786524,0.995188352597,1.000000000000,0.990475327111,1.000000000000,0.400000000000
pb01_case_73dbc4ed0118bb0eb327c469,calibration,erdos_renyi,203,24,localized_state_shock,0.280000,3 15 16 17,0,0.000023260020,0.999999993957,1,0.999957709054,0.445641892182,0.859545454545,0.656243435241,0.650468789025,0.691387239003,0.966215328932,0.975389415063,0.228260869565,24.000000000000,0.480000000000,0.957283860627,0.974524770022,1.000000000000,0.975389415063,1.000000000000,0.500000000000
pb01_case_712744e694545c5f3dba4918,calibration,erdos_renyi,204,24,node_removal,0.160000,7,0,0.037460315166,0.985149276866,1,0.931890336062,0.153694636727,0.734693877551,0.423632970379,0.393707469940,0.474877156621,0.885498899586,0.963999720235,0.217391304348,24.000000000000,0.328767123288,0.923312515739,0.987310669542,0.000000000000,0.963999720235,1.000000000000,0.333333333333
pb01_case_4ff7a1c8b846da34364664ee,calibration,erdos_renyi,204,24,node_removal,0.280000,9,0,0.045810710174,0.977731585420,1,0.916707799684,0.186195058810,0.734693877551,0.523709618969,0.463363922880,0.570306358965,0.885498899586,0.955105885429,0.217391304348,24.000000000000,0.328767123288,0.920108346658,0.983579808308,0.000000000000,0.955105885429,1.000000000000,0.333333333333
pb01_case_6a0169bb5a59e4188d514a55,calibration,erdos_renyi,204,24,edge_removal,0.160000,0 3 4 7 8 10 11 12 14 17 18 19 21 22 23,0,0.036182886975,0.985934347865,1,0.934212932772,0.297082934699,0.792333179181,0.547981392349,0.523018221322,0.591017806454,0.885498899586,0.967132910633,0.217391304348,24.000000000000,0.727272727273,0.984291122946,1.000000000000,0.459125614509,0.967132910633,0.333333333333,0.365853658537
