hierarchy_label,schedule_label,level_id,n_side,h,separation_lattice_units,separation_physical,tau,left_identity,right_identity,min_identity,center_identity,left_local_mass,right_local_mass,min_local_mass_ratio,pair_width,pair_overlap_with_initial,norm_retention,low_mode_occupancy,low_mode_occupancy_ratio
frozen_branch,diagonal_symmetric,n48,48,0.020833333333,4,0.083333333333,3.0,0.956498571469,0.956498571469,0.956498571469,0.976717357266,0.674001930095,0.674001930095,0.931239823721,0.082416725967,0.983241188863,0.821543153387,0.494437911003,1.277856497238
frozen_branch,diagonal_symmetric,n48,48,0.020833333333,4,0.083333333333,3.6,0.954192126914,0.954192126914,0.954192126914,0.973262306646,0.664672638104,0.664672638104,0.918349937444,0.084783311117,0.977286528671,0.795485727619,0.512142857884,1.323614277744
frozen_branch,diagonal_symmetric,n48,48,0.020833333333,4,0.083333333333,4.2,0.951802746931,0.951802746931,0.951802746931,0.969807278141,0.655562670732,0.655562670732,0.905763082673,0.087105320836,0.970853095506,0.771632480272,0.528643544716,1.366259692683
frozen_branch,diagonal_symmetric,n48,48,0.020833333333,8,0.166666666667,0.0,0.943271818933,0.943271818933,0.943271818933,0.864956488559,0.557164512844,0.557164512844,1.0,0.076341787539,1.0,1.0,0.497464573366,1.0
frozen_branch,diagonal_symmetric,n48,48,0.020833333333,8,0.166666666667,0.4,0.940108251346,0.940108251346,0.940108251346,0.87572793114,0.554534540815,0.554534540815,0.995279720858,0.078063139917,0.99945357813,0.974915296799,0.51332625482,1.031885047306
frozen_branch,diagonal_symmetric,n48,48,0.020833333333,8,0.166666666667,0.8,0.936871495482,0.936871495482,0.936871495482,0.884281056884,0.551810168412,0.551810168412,0.990390011732,0.079703861873,0.998024879048,0.952340824248,0.527627344728,1.06063300379
frozen_branch,diagonal_symmetric,n48,48,0.020833333333,8,0.166666666667,1.2,0.933677532072,0.933677532072,0.933677532072,0.891087806068,0.548993721981,0.548993721981,0.985335047954,0.08127547477,0.995964082972,0.931798871269,0.540595353701,1.086701209783
frozen_branch,diagonal_symmetric,n48,48,0.020833333333,8,0.166666666667,1.6,0.930595563497,0.930595563497,0.930595563497,0.896509869595,0.546092167608,0.546092167608,0.980127332269,0.082787895316,0.993452480092,0.912930475996,0.552415048047,1.110461081297
frozen_branch,diagonal_symmetric,n48,48,0.020833333333,8,0.166666666667,2.0,0.927663569195,0.927663569195,0.927663569195,0.900825762238,0.543114853405,0.543114853405,0.974783642686,0.084249519277,0.990621014753,0.895462153988,0.563235870705,1.132213027541
frozen_branch,diagonal_symmetric,n48,48,0.020833333333,8,0.166666666667,2.4,0.924899130091,0.924899130091,0.924899130091,0.904251342331,0.540072079501,0.540072079501,0.9693224659,0.085667386469,0.987564065093,0.879182594008,0.573178714344,1.15220006616
frozen_branch,diagonal_symmetric,n48,48,0.020833333333,8,0.166666666667,3.0,0.92107438867,0.92107438867,0.92107438867,0.908079008753,0.53540778055,0.53540778055,0.960950972662,0.087724714736,0.982699050221,0.856639493675,0.586656355056,1.17929273051
frozen_branch,diagonal_symmetric,n48,48,0.020833333333,8,0.166666666667,3.6,0.917620375975,0.917620375975,0.917620375975,0.910700678641,0.530652402466,0.530652402466,0.952416010412,0.08971240903,0.977629315261,0.835982129452,0.598634127174,1.203370368917
frozen_branch,diagonal_symmetric,n48,48,0.020833333333,8,0.166666666667,4.2,0.914503830003,0.914503830003,0.914503830003,0.912419177111,0.525835109444,0.525835109444,0.943769923106,0.091642502447,0.972448595859,0.8169010032,0.609306275911,1.224823451826
frozen_branch,diagonal_symmetric,n48,48,0.020833333333,12,0.25,0.0,0.989243970997,0.989243970997,0.989243970997,0.465801458643,0.445161539106,0.445161539106,1.0,0.077580164072,1.0,1.0,0.421293114689,1.0
frozen_branch,diagonal_symmetric,n48,48,0.020833333333,12,0.25,0.4,0.987555302867,0.987555302867,0.987555302867,0.510335962121,0.441431707005,0.441431707005,0.99162139634,0.079728041697,0.999106352612,0.962974440275,0.445809645699,1.058193524069
frozen_branch,diagonal_symmetric,n48,48,0.020833333333,12,0.25,0.8,0.985040441689,0.985040441689,0.985040441689,0.550457479087,0.437834082801,0.437834082801,0.983539781268,0.08184325634,0.996631936321,0.930453599596,0.468601087941,1.112292301019
frozen_branch,diagonal_symmetric,n48,48,0.020833333333,12,0.25,1.2,0.981870394679,0.981870394679,0.981870394679,0.586325427931,0.434366653927,0.434366653927,0.975750633802,0.083914723222,0.992865428371,0.901725306749,0.4896401685,1.162231594649
frozen_branch,diagonal_symmetric,n48,48,0.020833333333,12,0.25,1.6,0.978195491553,0.978195491553,0.978195491553,0.618204512332,0.431024978647,0.431024978647,0.968243976137,0.085934132872,0.988065153852,0.87620122785,0.50894361104,1.20805110099
frozen_branch,diagonal_symmetric,n48,48,0.020833333333,12,0.25,2.0,0.974146229929,0.974146229929,0.974146229929,0.64642017544,0.427802949141,0.427802949141,0.961006087813,0.087895804081,0.982457908643,0.853393961926,0.526561394496,1.249869452255
frozen_branch,diagonal_symmetric,n48,48,0.020833333333,12,0.25,2.4,0.969834375105,0.969834375105,0.969834375105,0.671323811834,0.424693436126,0.424693436126,0.954020953785,0.089796358461,0.976239389822,0.832898710406,0.542567033818,1.287861146789
frozen_branch,diagonal_symmetric,n48,48,0.020833333333,12,0.25,3.0,0.963076331048,0.963076331048,0.963076331048,0.703236483842,0.420223389769,0.420223389769,0.943979550914,0.0925297952,0.966121596562,0.805769191077,0.563749474202,1.338140725649
frozen_branch,diagonal_symmetric,n48,48,0.020833333333,12,0.25,3.6,0.956189640333,0.956189640333,0.956189640333,0.729602609791,0.415963321059,0.415963321059,0.934409836696,0.095123737684,0.955445780102,0.782183982421,0.581837055554,1.381074210014
frozen_branch,diagonal_symmetric,n48,48,0.020833333333,12,0.25,4.2,0.949360341319,0.949360341319,0.949360341319,0.751403933998,0.411888510493,0.411888510493,0.925256281844,0.097584127635,0.944546291207,0.761443555998,0.597169127382,1.417467094903
frozen_branch,diagonal_symmetric,n48,48,0.020833333333,16,0.333333333333,0.0,0.999429723962,0.999429723962,0.999429723962,0.067879469768,0.407026834525,0.407026834525,1.0,0.078847726009,1.0,1.0,0.308211474197,1.0
frozen_branch,diagonal_symmetric,n48,48,0.020833333333,16,0.333333333333,0.4,0.999099922584,0.999099922584,0.999099922584,0.112340550359,0.403180309112,0.403180309112,0.990549700691,0.080763363056,0.999319055117,0.960554619184,0.327764647272,1.063440769446
frozen_branch,diagonal_symmetric,n48,48,0.020833333333,16,0.333333333333,0.8,0.998192434911,0.998192434911,0.998192434911,0.156530027254,0.399382643747,0.399382643747,0.981219442725,0.082659823238,0.997404483552,0.925066200976,0.346766630437,1.125093189149
frozen_branch,diagonal_symmetric,n48,48,0.020833333333,16,0.333333333333,1.2,0.996811808532,0.996811808532,0.996811808532,0.199999694981,0.395627896017,0.395627896017,0.971994626542,0.084542756683,0.99442521355,0.893004521596,0.365150153473,1.184738999171
frozen_branch,diagonal_symmetric,n48,48,0.020833333333,16,0.333333333333,1.6,0.995041174507,0.995041174507,0.995041174507,0.242357420871,0.391912487596,0.391912487596,0.962866460766,0.086415397554,0.990525416663,0.863932880259,0.382854542166,1.242181340471
