hierarchy_label,schedule_label,level_id,n_side,h,separation_lattice_units,separation_physical,left_center_x,left_center_y,right_center_x,right_center_y,evaluation_tau,persistence_time_tau,outcome_class,min_identity_at_eval,center_identity_at_eval,min_local_mass_ratio_at_eval,pair_width_at_eval,pair_overlap_at_eval,norm_retention_at_eval,low_mode_occupancy_ratio_at_eval,spectral_gap,identity_loss_relative_to_one
periodic_diagonal_augmented_control,axis_x_symmetric,n60,60,0.016666666667,16,0.266666666667,0.366666666667,0.5,0.633333333333,0.5,0.8,4.2,survival,0.989804909402,0.68761987179,0.981599487236,0.083876013384,0.996529234743,0.927318230692,1.117148734009,0.018612625824,0.010195090598
periodic_diagonal_augmented_control,axis_x_symmetric,n60,60,0.016666666667,20,0.333333333333,0.333333333333,0.5,0.666666666667,0.5,0.8,4.2,survival,0.99773224567,0.452357714217,0.978494980913,0.083885848789,0.996832871965,0.921749268211,1.133766493669,0.018612625824,0.00226775433
periodic_diagonal_augmented_control,axis_x_symmetric,n60,60,0.016666666667,24,0.4,0.3,0.5,0.7,0.5,0.8,4.2,survival,0.998584392387,0.244643113188,0.977415987303,0.084179689739,0.99705555475,0.921198540343,1.139381083026,0.018612625824,0.001415607613
periodic_diagonal_augmented_control,diagonal_symmetric,n60,60,0.016666666667,4,0.066666666667,0.47642977396,0.47642977396,0.52357022604,0.52357022604,0.8,4.2,decoherence,0.97453740994,0.993313028476,0.978052033587,0.073799872456,0.997882902996,0.932537745299,1.101155227701,0.018612625824,0.02546259006
periodic_diagonal_augmented_control,diagonal_symmetric,n60,60,0.016666666667,8,0.133333333333,0.452859547921,0.452859547921,0.547140452079,0.547140452079,0.8,4.2,decoherence,0.935043426537,0.948298229216,0.985937313069,0.076935240195,0.998539385307,0.949733591474,1.062343638331,0.018612625824,0.064956573463
periodic_diagonal_augmented_control,diagonal_symmetric,n60,60,0.016666666667,12,0.2,0.429289321881,0.429289321881,0.570710678119,0.570710678119,0.8,4.2,survival,0.955276612856,0.781764119624,0.988167401319,0.081711978615,0.996572070894,0.939680453206,1.086225312898,0.018612625824,0.044723387144
periodic_diagonal_augmented_control,diagonal_symmetric,n60,60,0.016666666667,16,0.266666666667,0.405719095842,0.405719095842,0.594280904158,0.594280904158,0.8,4.2,survival,0.990062718715,0.473418519272,0.98093845783,0.082239133053,0.996184262711,0.922155407264,1.128802334656,0.018612625824,0.009937281285
periodic_diagonal_augmented_control,diagonal_symmetric,n60,60,0.016666666667,20,0.333333333333,0.382148869802,0.382148869802,0.617851130198,0.617851130198,0.8,4.2,survival,0.997973545299,0.164748697533,0.979519546353,0.083004677341,0.99693931894,0.919105074673,1.135934970229,0.018612625824,0.002026454701
periodic_diagonal_augmented_control,diagonal_symmetric,n60,60,0.016666666667,24,0.4,0.358578643763,0.358578643763,0.641421356237,0.641421356237,0.8,4.2,survival,0.998619084187,0.044546914896,0.977925383691,0.084005681953,0.997147041016,0.92064831595,1.129123536967,0.018612625824,0.001380915813
periodic_diagonal_augmented_control,axis_x_symmetric,n72,72,0.013888888889,4,0.055555555556,0.472222222222,0.5,0.527777777778,0.5,0.8,4.2,decoherence,0.982981318762,0.99758039471,0.984105247957,0.073189148563,0.998703851121,0.947439904309,1.080870389439,0.012931788589,0.017018681238
periodic_diagonal_augmented_control,axis_x_symmetric,n72,72,0.013888888889,8,0.111111111111,0.444444444444,0.5,0.555555555556,0.5,0.8,4.2,decoherence,0.951924472502,0.9836948909,0.987032105113,0.07360037654,0.99902121017,0.955691768059,1.062550646535,0.012931788589,0.048075527498
periodic_diagonal_augmented_control,axis_x_symmetric,n72,72,0.013888888889,12,0.166666666667,0.416666666667,0.5,0.583333333333,0.5,0.8,4.2,decoherence,0.947303296987,0.932048936324,0.991136483918,0.078807951753,0.998865802296,0.959015535775,1.0556812309,0.012931788589,0.052696703013
periodic_diagonal_augmented_control,axis_x_symmetric,n72,72,0.013888888889,16,0.222222222222,0.388888888889,0.5,0.611111111111,0.5,0.8,4.2,survival,0.97469890715,0.813491686246,0.990139509192,0.082022710826,0.998362244311,0.953208340095,1.069370208629,0.012931788589,0.02530109285
periodic_diagonal_augmented_control,axis_x_symmetric,n72,72,0.013888888889,20,0.277777777778,0.361111111111,0.5,0.638888888889,0.5,0.8,4.2,survival,0.993602683099,0.630834477132,0.986425514848,0.082485504013,0.998248839258,0.946336332031,1.086175736449,0.012931788589,0.006397316901
periodic_diagonal_augmented_control,axis_x_symmetric,n72,72,0.013888888889,24,0.333333333333,0.333333333333,0.5,0.666666666667,0.5,0.8,4.2,survival,0.998522218462,0.428953197728,0.984898383461,0.082536194388,0.998399923184,0.943560280839,1.094360844122,0.012931788589,0.001477781538
periodic_diagonal_augmented_control,diagonal_symmetric,n72,72,0.013888888889,4,0.055555555556,0.480358144967,0.480358144967,0.519641855033,0.519641855033,0.8,4.2,decoherence,0.981974366154,0.996498941019,0.98415797804,0.073198043643,0.998819437029,0.94938131585,1.076489225525,0.012931788589,0.018025633846
periodic_diagonal_augmented_control,diagonal_symmetric,n72,72,0.013888888889,8,0.111111111111,0.460716289934,0.460716289934,0.539283710066,0.539283710066,0.8,4.2,merger,0.945607101068,0.972869698493,0.987898741667,0.073895486787,0.999294451307,0.961319810684,1.050259740486,0.012931788589,0.054392898932
periodic_diagonal_augmented_control,diagonal_symmetric,n72,72,0.013888888889,12,0.166666666667,0.441074434901,0.441074434901,0.558925565099,0.558925565099,0.8,4.2,merger,0.938410701017,0.880461915675,0.992760668572,0.07886727405,0.998801894418,0.962982629783,1.047159277864,0.012931788589,0.061589298983
periodic_diagonal_augmented_control,diagonal_symmetric,n72,72,0.013888888889,16,0.222222222222,0.421432579868,0.421432579868,0.578567420132,0.578567420132,0.8,4.2,survival,0.972696756675,0.671045265979,0.98956326302,0.080776811193,0.998007619781,0.950897349448,1.074551380526,0.012931788589,0.027303243325
periodic_diagonal_augmented_control,diagonal_symmetric,n72,72,0.013888888889,20,0.277777777778,0.401790724835,0.401790724835,0.598209275165,0.598209275165,0.8,4.2,survival,0.99388912788,0.388332403701,0.986254009308,0.080944472021,0.998143765261,0.942662612509,1.09381574432,0.012931788589,0.00611087212
periodic_diagonal_augmented_control,diagonal_symmetric,n72,72,0.013888888889,24,0.333333333333,0.382148869802,0.382148869802,0.617851130198,0.617851130198,0.8,4.2,survival,0.99868718388,0.135584268789,0.985618336804,0.081762525764,0.998459554782,0.941715096212,1.095723555408,0.012931788589,0.00131281612
periodic_diagonal_augmented_control,axis_x_symmetric,n84,84,0.011904761905,4,0.047619047619,0.47619047619,0.5,0.52380952381,0.5,0.8,4.2,decoherence,0.987221784787,0.998626237081,0.988077929926,0.073126249422,0.999252206003,0.959807436463,1.061634409955,0.009503721739,0.012778215213
periodic_diagonal_augmented_control,axis_x_symmetric,n84,84,0.011904761905,8,0.095238095238,0.452380952381,0.5,0.547619047619,0.5,0.8,4.2,merger,0.960099327134,0.990691243812,0.98959075364,0.071946876921,0.999418405595,0.965085769234,1.05019270761,0.009503721739,0.039900672866
periodic_diagonal_augmented_control,axis_x_symmetric,n84,84,0.011904761905,12,0.142857142857,0.428571428571,0.5,0.571428571429,0.5,0.8,4.2,merger,0.944423019637,0.96067504933,0.992367144855,0.075874353673,0.999449380832,0.969141522885,1.041668391276,0.009503721739,0.055576980363
periodic_diagonal_augmented_control,axis_x_symmetric,n84,84,0.011904761905,16,0.190476190476,0.404761904762,0.5,0.595238095238,0.5,0.8,4.2,merger,0.958835208191,0.88720057281,0.993762713131,0.079923758589,0.999234683177,0.967913418711,1.044698504753,0.009503721739,0.041164791809
periodic_diagonal_augmented_control,axis_x_symmetric,n84,84,0.011904761905,20,0.238095238095,0.380952380952,0.5,0.619047619048,0.5,0.8,4.2,survival,0.983156281899,0.758313139955,0.991811646157,0.081495902538,0.999036510189,0.963008340561,1.05593933084,0.009503721739,0.016843718101
periodic_diagonal_augmented_control,axis_x_symmetric,n84,84,0.011904761905,24,0.285714285714,0.357142857143,0.5,0.642857142857,0.5,0.8,4.2,survival,0.99549424924,0.589302015465,0.989682029952,0.081623159693,0.999034494652,0.959081019663,1.065424610137,0.009503721739,0.00450575076
periodic_diagonal_augmented_control,diagonal_symmetric,n84,84,0.011904761905,4,0.047619047619,0.483164124257,0.483164124257,0.516835875743,0.516835875743,0.8,4.2,decoherence,0.98663811806,0.998011323631,0.988099323696,0.073129460703,0.999301666878,0.960925891119,1.059183308547,0.009503721739,0.01336188194
periodic_diagonal_augmented_control,diagonal_symmetric,n84,84,0.011904761905,8,0.095238095238,0.466328248515,0.466328248515,0.533671751485,0.533671751485,0.8,4.2,merger,0.955952621803,0.984632654727,0.989975308603,0.072167118747,0.999562641448,0.968723884426,1.042384917701,0.009503721739,0.044047378197
