run_id,geometry_id,phase_id,resolution,graph_type,packet_count,initial_peak_count,collision_label,persistence_label,composite_lifetime,binding_persistence,corridor_dwell,coarse_basin_persistence,minimum_separation,final_mean_separation,post_collision_separation_trend,encounter_dwell_time,deflection_angle_proxy,reflection_fraction,grade_transfer_amplitude,omega0_weight_initial,omega1_weight_initial,omega2_weight_initial,omega0_weight_final,omega1_weight_final,omega2_weight_final,localized_circulation_proxy,new_collision_class,gate_met,promoted_followup,notes,run_order,variant_label,delta,right_address,topology_class,flow_concentration_index,address_selectivity_index,address_sorting_score,topology_survival_time,transfer_asymmetry,transfer_smear_index,grade_exchange_coherence,channel_count,loop_count,phase_alignment_metric,continuity_band_label,notes
C012_detune_000,tight_clustered_pair,delta_0p000,12,regular_lattice,2,1,braid_like_exchange,weak persistence gain,1.1275790516303659,1.0,0.0,0.0,0.08333333333333326,0.08333333333333326,0.0,1.1275790516303659,0.0,0.0,0.17190896124425192,0.3333939095151982,0.6666060904848018,0.0,0.33323614542029767,0.5451270570725559,0.12163679750714633,0.0,1,0,0,Exact harmonic address match.,0,delta_0p000,0.0,0.0,braid_like_exchange,0.8989005747474713,1.0,1.0,0.3758596838767886,0.3130252767144346,0.31946751619821434,0.4621643928561001,0,0,0.9999390686899704,exact_band,Exact harmonic address match.
C012_detune_0125,tight_clustered_pair,delta_0p125,12,regular_lattice,2,1,braid_like_exchange,weak persistence gain,1.1275790516303659,1.0,0.0,0.0,0.08333333333333326,0.08333333333333326,0.0,1.1275790516303659,0.0,0.0,0.1696559302143575,0.3333939095151982,0.6666060904848018,0.0,0.33240954535115236,0.547136442809006,0.12045401183984157,0.0,1,0,0,Very mild detuning.,1,delta_0p125,0.125,0.25,braid_like_exchange,0.9006176181291127,0.9789913646874377,0.53781002312363,0.5011462451690515,0.30903772439449056,0.3204118779085001,0.45855862605388703,0,0,0.9996646884263346,exact_band,Very mild detuning.
C012_detune_0250,tight_clustered_pair,delta_0p250,12,regular_lattice,2,1,braid_like_exchange,weak persistence gain,1.1275790516303659,1.0,0.0,0.0,0.08333333333333326,0.08333333333333326,0.0,1.1275790516303659,0.0,0.0,0.16805373553638706,0.3333939095151982,0.6666060904848018,0.0,0.3310944991632039,0.5489405460171113,0.11996495481968476,0.0,1,0,0,Mild detuning quarter step.,2,delta_0p250,0.25,0.5,braid_like_exchange,0.9022009595718061,0.9594738377465454,0.5542122152120038,0.5011462451690515,0.30517151732374054,0.3214663801925348,0.4548662800431241,0,0,0.9992804156565411,mild_band,Mild detuning quarter step.
C012_detune_0375,tight_clustered_pair,delta_0p375,12,regular_lattice,2,1,braid_like_exchange,weak persistence gain,1.1275790516303659,1.0,0.0,0.0,0.08333333333333326,0.08333333333333326,0.0,1.1275790516303659,0.0,0.0,0.16711118815804232,0.3333939095151982,0.6666060904848018,0.0,0.3293448342514235,0.5505172150514173,0.12013795069715916,0.0,1,0,0,Intermediate low-mid detuning.,3,delta_0p375,0.375,0.75,braid_like_exchange,0.9036889500197375,0.9410664188159993,0.567820404650662,0.5011462451690515,0.3013953542707961,0.3225507933056476,0.4512094633689673,0,0,0.9989089875938706,mild_band,Intermediate low-mid detuning.
C012_detune_0500,tight_clustered_pair,delta_0p500,12,regular_lattice,2,1,braid_like_exchange,weak persistence gain,1.1275790516303659,1.0,0.0,0.0,0.08333333333333326,0.08333333333333326,0.0,1.1275790516303659,0.0,0.0,0.16682301254283868,0.3333939095151982,0.6666060904848018,0.0,0.3272218143322504,0.5518516200541475,0.12092656561360213,0.0,1,0,0,Mid-detuning corridor.,4,delta_0p500,0.5,1.0,braid_like_exchange,0.9050963672608597,0.923727904817829,0.5805034764980586,0.5011462451690515,0.29769906565193544,0.32358835785655393,0.44772691702603246,0,0,0.9985512499741724,mid_band,Mid-detuning corridor.
C012_detune_0625,tight_clustered_pair,delta_0p625,12,regular_lattice,2,1,braid_like_exchange,weak persistence gain,1.1275790516303659,1.0,0.0,0.0,0.08333333333333326,0.08333333333333326,0.0,1.1275790516303659,0.0,0.0,0.16782560852148531,0.3333939095151982,0.6666060904848018,0.0,0.3228037257208837,0.553585488396734,0.12361078588238221,0.0,1,0,0,Intermediate upper detuning.,5,delta_0p625,0.625,1.25,braid_like_exchange,0.907342518149655,0.8958655391667141,0.6015724976813412,0.5011462451690515,0.29145952393370766,0.3250918492112653,0.44247378342781435,0,0,0.9979605702111847,mid_band,Intermediate upper detuning.
C012_detune_0750,tight_clustered_pair,delta_0p750,12,regular_lattice,2,1,transfer_smeared,weak persistence gain,1.1275790516303659,1.0,0.0,0.0,0.08333333333333326,0.08333333333333326,0.0,1.1275790516303659,0.0,0.0,0.1705610443467893,0.3333939095151982,0.6666060904848018,0.0,0.31778189292558634,0.5545674759221846,0.12765063115222894,0.0,0,0,0,Strong detuning.,6,delta_0p750,0.75,1.5,transfer_smeared,0.9091005190317475,0.8706469224550102,0.6205643058680297,0.5011462451690515,0.2852608877140026,0.3260281483802161,0.43884318420782037,0,0,0.9974183258862359,strong_band,Strong detuning.
C012_detune_0875,tight_clustered_pair,delta_0p875,12,regular_lattice,2,1,transfer_smeared,weak persistence gain,1.1275790516303659,1.0,0.0,0.0,0.08333333333333326,0.08333333333333326,0.0,1.1275790516303659,0.0,0.0,0.1747381335509849,0.3333939095151982,0.6666060904848018,0.0,0.31245322388725616,0.5548560445638538,0.13269073154888988,0.0,0,0,0,Near-maximal detuning.,7,delta_0p875,0.875,1.75,transfer_smeared,0.9103204803102093,0.8470902308060182,0.6363227111062053,0.0,0.279119771377208,0.3262067937879538,0.4372659321138832,0,0,0.9969281156758832,strong_band,Near-maximal detuning.
C012_detune_1000,tight_clustered_pair,delta_1p000,12,regular_lattice,2,1,transfer_smeared,weak persistence gain,1.1275790516303659,1.0,0.0,0.0,0.08333333333333326,0.08333333333333326,0.0,1.1275790516303659,0.0,0.0,0.18003373253881783,0.3333939095151982,0.6666060904848018,0.0,0.30704438030618053,0.5545396910944937,0.1384159285993259,0.0,0,0,0,Maximal incompatibility.,8,delta_1p000,1.0,2.0,transfer_smeared,0.9108108675470109,0.8247858630373119,0.6495717260746244,0.0,0.2727199576748241,0.32564630401367123,0.4378965244256466,0,0,0.9964930300932164,max_band,Maximal incompatibility.
