time,raw_feedback_norm,projected_feedback_norm,projection_survival_ratio,projected_vs_base_force_ratio,raw_feedback_max,projected_feedback_max,base_force_norm
0.0,0.019715260833659702,0.019228031752018853,0.9752867037493611,0.020899630228837094,0.005462920471812649,0.004985193804608697,0.9200177965583436
0.1640405315980619,0.019647527773013047,0.019161810546542937,0.9752784557893707,0.021049136927361465,0.0053603675051855666,0.004883522547728966,0.9103371132350221
0.3280810631961238,0.01948019676552224,0.018997397796607956,0.975215909021577,0.021516680385148538,0.00505809556050146,0.00459246739869,0.8829149039979481
0.4921215947941857,0.019001138064616736,0.018524780454249167,0.9749300484661692,0.021987137398027632,0.004917081566158064,0.004487185885587157,0.8425280707942883
0.6561621263922476,0.018238671759643207,0.01777665547062954,0.9746683149353029,0.02231148505490769,0.004743632808093799,0.004333532509518896,0.7967490925360589
0.8202026579903094,0.0175018887262018,0.017059030509403317,0.974696547114056,0.02259498888310836,0.004405306190206274,0.0040228183203599764,0.7549917637780458
0.9842431895883714,0.016842423434624453,0.01642325201275114,0.9751121669930477,0.022605695406573766,0.0039252496202027256,0.0035714903799280075,0.7265094799063442
