run_id,stage,operator_sector,boundary_type,packet_count,cluster_pattern,coarse_regime_label,center_shift,width_ratio,coherence_score,anisotropy_score,constraint_max,sector_leakage,mean_basin_count_sigma2,mean_basin_count_sigma4,mean_dominant_area_fraction_sigma2,mean_dominant_area_fraction_sigma4,basin_lifetime_sigma2,basin_lifetime_sigma4,coarse_persistence_sigma2,coarse_persistence_sigma4,mean_envelope_variance_sigma2,mean_envelope_variance_sigma4,notes
S12_tight_clustered_pair,Stage 12,transverse,periodic,2,tight_clustered_pair,basin-dominated regime,0.08203104634942104,1.0244670957676518,0.877981843353432,1.2832395021118115,5.4148113039499274e-15,5.106510943407603e-15,1.0,1.0,0.04017857142857143,0.2759486607142857,0.0,1.1455295268815207,1.0,1.0,0.025041083700403016,0.020854409330431183,strongest Stage 11 overlap geometry used as the coarse baseline
S12_three_packet_chain,Stage 12,transverse,periodic,3,three_packet_chain,multi-basin fluctuating regime,0.23703810964051697,0.9437200157602085,1.2514388569965589,7.485073387421825,3.825821849474919e-15,1.285020130799659e-14,1.1428571428571428,1.0,0.07763671875,0.37465122767857145,0.981882451612732,1.1455295268815207,1.0,1.0,0.03828912926619888,0.026362682376744405,tests whether a chain produces a stable envelope corridor under coarse graining
S12_symmetric_wide_triad,Stage 12,transverse,periodic,3,symmetric_wide_triad,diffuse coarse field regime,0.2109586887252637,1.0182082609709273,1.1424704286518172,5.364423141693796,5.648484566727349e-15,1.017466575126326e-14,1.0,1.0,0.16053989955357142,0.6475306919642857,1.1455295268815207,1.1455295268815207,1.0,1.0,0.044028450285157596,0.02056299289771805,widely separated symmetric triad for multi-basin comparison
S12_asymmetric_density_cluster,Stage 12,transverse,periodic,3,asymmetric_density_cluster,basin-dominated regime,0.07320690516039385,0.9797511971958225,0.9907678742072429,1.69403614933455,4.1862731807014964e-15,7.6452497365966e-15,1.0,1.0,0.03313337053571429,0.21233258928571427,0.0,1.1455295268815207,1.0,1.0,0.024190156972289465,0.02363470485331437,tests whether an uneven compact cluster coarse-grains into a dominant basin
S12_counter_propagating_composite_corridor,Stage 12,transverse,periodic,2,counter_propagating_composite_corridor,diffuse coarse field regime,0.0,0.8342091967755365,1.0637608245560495,2.186838033329164,5.1507301436795004e-15,5.313207441194679e-15,1.0,1.0,0.05681501116071429,0.33994838169642855,0.490941225806366,1.1455295268815207,1.0,1.0,0.028765456667099676,0.01985039787180887,counter-propagating corridor to test whether compressed overlap produces a stable coarse basin
