run_id,representative_id,perturbation_id,perturbation_label,topology_class,interaction_label,coarse_label,braid_like_exchange,smeared_transfer,unresolved,flow_concentration_index,exchange_coherence,transport_span,channel_count,loop_count,recurrence_indicator,degree_spectrum_shift,clustering_coefficient_shift,mean_degree,degree_std,max_mean_overlap,phase_lock_indicator,constraint_max,sector_leakage,mutation_completed,mutation_attempts,touched_node_fraction,edge_change_fraction,delta_vs_baseline_concentration,delta_vs_baseline_coherence,delta_vs_baseline_transport_span,notes
C03_baseline_no_noise,counter_propagating_corridor,baseline_no_noise,Baseline no-noise,smeared_transfer,transient binding regime,diffuse coarse field regime,0,1,0,46.14307883826136,0.21580872012150232,0.0,10,0,0.0,0.0,0.0,10.0,0.0,0.33292704384289,0.09869039640011461,1.7985134491710688e-15,4.042603345939908e-15,0,0,0.0,0.0,0.0,0.0,0.0,No-noise corridor control.
C03_ultra_weak_rewiring,counter_propagating_corridor,ultra_weak_rewiring,Ultra-weak rewiring,smeared_transfer,transient binding regime,diffuse coarse field regime,0,1,0,42.997122648475354,0.23301039404847668,0.006749726580225221,10,0,0.0,0.07856742013183862,-0.0007973251028806638,10.0,0.07856742013183861,0.34581639742974146,0.12020439066721189,1.7985134491710688e-15,4.042603345939908e-15,16,16,0.009259259259259259,0.0012345679012345679,-3.1459561897860056,0.01720167392697436,0.006749726580225221,Ultra-weak random rewiring.
C03_weak_rewiring,counter_propagating_corridor,weak_rewiring,Weak rewiring,smeared_transfer,transient binding regime,diffuse coarse field regime,0,1,0,40.61091660626288,0.25599863419627267,0.005059998129717131,10,0,0.0,0.13608276348795434,-0.00237755642848253,10.0,0.13608276348795434,0.38135025082219365,0.13064701757035163,1.7985134491710688e-15,4.042603345939908e-15,48,48,0.027584876543209878,0.003703703703703704,-5.532162231998477,0.04018991407477035,0.005059998129717131,Weak random rewiring.
C03_moderate_rewiring,counter_propagating_corridor,moderate_rewiring,Moderate rewiring,smeared_transfer,transient binding regime,diffuse coarse field regime,0,1,0,40.16262493717135,0.2528232493002379,0.006145973449024237,10,0,0.0,0.2357022603955158,-0.007063901247929161,10.0,0.23570226039551584,0.3769242807620765,0.12872221783839932,1.7985134491710688e-15,4.042603345939908e-15,144,144,0.08024691358024691,0.01103395061728395,-5.980453901090009,0.0370145291787356,0.006145973449024237,Moderate random rewiring.
C03_moderate_delete_insert,counter_propagating_corridor,moderate_deletion_insertion,Moderate deletion-insertion,smeared_transfer,transient binding regime,diffuse coarse field regime,0,1,0,40.73800054616819,0.24487991394182906,0.007775210509152038,10,0,0.0,0.2721655269759087,-0.004630589960451181,10.0,0.2721655269759087,0.36372442289629486,0.12603540498736324,1.7985134491710688e-15,4.042603345939908e-15,96,96,0.07214506172839506,0.007407407407407408,-5.405078292093172,0.029071193820326746,0.007775210509152038,Moderate delete plus insert perturbation.
C03_clustered_patch,counter_propagating_corridor,clustered_rewiring_patch,Clustered rewiring patch,smeared_transfer,transient binding regime,diffuse coarse field regime,0,1,0,39.26778985942059,0.25294706324392935,0.0005773462454392624,10,0,0.0,0.18108895570007358,-0.002651348137459375,10.0,0.18108895570007358,0.3812768644314223,0.12461726205643636,1.7985134491710688e-15,4.042603345939908e-15,96,96,0.015625,0.006172839506172839,-6.875288978840771,0.03713834312242703,0.0005773462454392624,Localized patch rewiring.
C03_localized_defect_pair,counter_propagating_corridor,random_localized_defect_pair,Random localized defect pair,smeared_transfer,transient binding regime,diffuse coarse field regime,0,1,0,37.14181423142336,0.24432642076182606,0.00031384957589161065,11,0,0.0,0.20971762320196527,-0.000995887685702579,10.0,0.20971762320196527,0.37304370192904196,0.11560913959461015,1.7985134491710688e-15,4.042603345939908e-15,72,72,0.009259259259259259,0.003780864197530864,-9.001264606838,0.028517700640323745,0.00031384957589161065,Random localized defect-pair perturbation.
C03_degree_biased,counter_propagating_corridor,degree_biased_perturbation,Degree-biased perturbation,smeared_transfer,transient binding regime,diffuse coarse field regime,0,1,0,40.154836860190706,0.24497964306113199,0.0031324017229408243,10,0,0.0,0.2178387102966406,-0.005908358830812643,10.0,0.2178387102966406,0.36526468127231704,0.12469460484994695,1.7985134491710688e-15,4.042603345939908e-15,120,120,0.06770833333333333,0.009259259259259259,-5.988241978070654,0.029170922939629668,0.0031324017229408243,Degree-biased incidence perturbation.
C03_connectivity_stress,counter_propagating_corridor,connectivity_edge_stress_test,Connectivity-edge stress test,smeared_transfer,transient binding regime,diffuse coarse field regime,0,1,0,42.885086676156774,0.23504418262947915,0.00011589920791576384,10,0,0.0,0.027777777777777776,-4.832273350796612e-05,10.0,0.027777777777777776,0.3487163110633726,0.12137205419558572,1.7985134491710688e-15,4.042603345939908e-15,96,96,0.01890432098765432,7.716049382716049e-05,-3.2579921621045855,0.019235462507976836,0.00011589920791576384,Connectivity-edge stress test.
