run_id,geometry_id,phase_id,resolution,graph_type,packet_count,initial_peak_count,collision_label,persistence_label,composite_lifetime,binding_persistence,corridor_dwell,coarse_basin_persistence,minimum_separation,final_mean_separation,post_collision_separation_trend,encounter_dwell_time,deflection_angle_proxy,reflection_fraction,grade_transfer_amplitude,omega0_weight_initial,omega1_weight_initial,omega2_weight_initial,omega0_weight_final,omega1_weight_final,omega2_weight_final,localized_circulation_proxy,new_collision_class,gate_met,promoted_followup,notes,family_id,variation_class,initial_phase_offset,width_ratio_a_to_b,separation_scale,edge_current_map_norm,flow_concentration_index,recirculation_score,channel_count,loop_count,grade_asymmetry_index,topology_label,secondary_label,stable_topology_family
S23_5_baseline_clustered_in_phase,tight_clustered_pair,baseline,12,regular_lattice,2,1,braid_like_exchange,weak persistence gain,1.127579051630366,1.0,0.0,1.0,0.08333333333333326,0.08333333333333326,0.0,1.127579051630366,0.0,0.0,0.17190896124425192,0.3333939095151982,0.6666060904848018,0.0,0.33323614542029767,0.5451270570725559,0.12163679750714633,0.0,1,0,0,Reference DK clustered local texture family.,tight_clustered_pair_in_phase,baseline,0.0,1.0,tight_baseline,1.0165289448365424,0.8989005747474713,0.0,1,0,0.21189091165225826,braid_like_exchange,transfer_dominant,0
S23_5_clustered_phase_half,tight_clustered_pair,phase_variation,12,regular_lattice,2,2,braid_like_exchange,no persistence gain,0.0,0.0,0.0,0.8888888888888888,0.16666666666666674,0.16666666666666674,0.0,0.0,0.0,0.0,0.2048656670598083,0.3329158941950537,0.6670841058049463,0.0,0.33369449835648163,0.5218344706388776,0.1444710310046411,0.0,1,0,0,Half-phase detuning around the baseline clustered family.,tight_clustered_pair_phase_offset,phase_variation,0.5,1.0,tight_baseline,0.37335612435590065,0.876564164633389,0.0,2,0,0.18813997228239593,braid_like_exchange,transfer_dominant,0
S23_5_clustered_phase_quarter,tight_clustered_pair,phase_variation,12,regular_lattice,2,1,unresolved_mixed_topology,weak persistence gain,1.127579051630366,1.0,0.0,1.0,0.08333333333333331,0.08333333333333331,0.0,1.127579051630366,0.0,0.0,0.1788267933570307,0.33333370413380686,0.6666662958661931,0.0,0.3334728926421537,0.5401471208254531,0.1263799865323933,0.0,0,0,0,Quarter-phase detuning around the baseline clustered family.,tight_clustered_pair_phase_offset,phase_variation,0.25,1.0,tight_baseline,0.7681627057037553,0.8927816483254515,0.0,1,0,0.20667422818329945,unresolved_mixed_topology,transfer_dominant,0
S23_5_sep_medium,tight_clustered_pair,separation_variation,12,regular_lattice,2,1,braid_like_exchange,weak persistence gain,1.127579051630366,1.0,0.0,1.0,0.08333333333333326,0.08333333333333326,0.0,1.127579051630366,0.0,0.0,0.1658358800333206,0.33340939464876895,0.666590605351231,0.0,0.33319302852254934,0.5494352627872836,0.11737170869016712,0.0,1,0,0,Moderately expanded clustered separation.,tight_clustered_pair_separation,separation_variation,0.0,1.0,medium_clustered,0.9601121577750513,0.8825870091216057,0.0,1,0,0.21624223426473427,braid_like_exchange,transfer_dominant,1
S23_5_sep_near_overlap,tight_clustered_pair,separation_variation,12,regular_lattice,2,1,braid_like_exchange,weak persistence gain,1.127579051630366,1.0,0.0,1.0,0.08333333333333326,0.08333333333333326,0.0,1.127579051630366,0.0,0.0,0.17637682701630675,0.3334280799597525,0.6665719200402475,0.0,0.3332060098087571,0.5419658529693029,0.12482813722194003,0.0,1,0,0,Near-overlapping clustered encounter.,tight_clustered_pair_separation,separation_variation,0.0,1.0,near_overlap,1.0568281156428103,0.9124263621987083,0.0,1,0,0.2087598431605458,braid_like_exchange,transfer_dominant,1
S23_5_sep_tight,tight_clustered_pair,separation_variation,12,regular_lattice,2,1,braid_like_exchange,weak persistence gain,1.127579051630366,1.0,0.0,1.0,0.08333333333333326,0.08333333333333326,0.0,1.127579051630366,0.0,0.0,0.17190896124425192,0.3333939095151982,0.6666060904848018,0.0,0.33323614542029767,0.5451270570725559,0.12163679750714633,0.0,1,0,0,Tight clustered separation reference.,tight_clustered_pair_separation,separation_variation,0.0,1.0,tight_baseline,1.0165289448365424,0.8989005747474713,0.0,1,0,0.21189091165225826,braid_like_exchange,transfer_dominant,1
S23_5_width_a_wider,tight_clustered_pair,width_variation,12,regular_lattice,2,1,braid_like_exchange,weak persistence gain,1.127579051630366,1.0,0.0,1.0,0.08333333333333326,0.08333333333333326,0.0,1.127579051630366,0.0,0.0,0.1721817247225484,0.333395663234429,0.666604336765571,0.0,0.3332802231563343,0.5449112327030666,0.12180854414059913,0.0,1,0,0,A-packet wider than B within the clustered family.,tight_clustered_pair_width_contrast,width_variation,0.0,1.15,tight_baseline,1.0141372125904753,0.9008683174280396,0.0,1,0,0.2116310095467323,braid_like_exchange,transfer_dominant,1
S23_5_width_b_wider,tight_clustered_pair,width_variation,12,regular_lattice,2,1,braid_like_exchange,weak persistence gain,1.127579051630366,1.0,0.0,1.0,0.08333333333333326,0.08333333333333326,0.0,1.127579051630366,0.0,0.0,0.17220810955551955,0.33339565081666866,0.6666043491833313,0.0,0.33319337985930647,0.5449360886169151,0.12187053152377847,0.0,1,0,0,B-packet wider than A within the clustered family.,tight_clustered_pair_width_contrast,width_variation,0.0,0.87,tight_baseline,1.0150130300900702,0.8921079706205707,0.0,1,0,0.21174270875760864,braid_like_exchange,transfer_dominant,1
S23_5_width_symmetric,tight_clustered_pair,width_variation,12,regular_lattice,2,1,braid_like_exchange,weak persistence gain,1.127579051630366,1.0,0.0,1.0,0.08333333333333326,0.08333333333333326,0.0,1.127579051630366,0.0,0.0,0.17190896124425192,0.3333939095151982,0.6666060904848018,0.0,0.33323614542029767,0.5451270570725559,0.12163679750714633,0.0,1,0,0,Symmetric-width clustered control.,tight_clustered_pair_width_contrast,width_variation,0.0,1.0,tight_baseline,1.0165289448365424,0.8989005747474713,0.0,1,0,0.21189091165225826,braid_like_exchange,transfer_dominant,1
