hierarchy_label,level_id,n_side,h,ensemble_size,seed,bias_strength,bias_remove_tau,centroid_response_eval,mode_response_eval,mode_response_final,mean_identity_eval,survival_fraction_eval,spectral_distortion_eval,memory_ratio,linearity_error
frozen_branch,n84,84,0.011904761905,5,1302,0.0,1.2,0.0,0.0,0.0,0.98345341001,1.0,-0.319165308844,0.0,1.909447461951
frozen_branch,n84,84,0.011904761905,5,1302,0.03,1.2,-6.903167e-06,1.6661667e-05,0.000512704182,0.982904356064,1.0,-0.327540428375,79.744675220745,1.909447461951
frozen_branch,n84,84,0.011904761905,5,1302,0.06,1.2,2.8525239e-05,-8.1734327e-05,-0.001455320916,0.981039671169,1.0,-0.333452466208,3.556613384179,1.909447461951
frozen_branch,n84,84,0.011904761905,5,1303,0.0,1.2,0.0,0.0,-0.0,0.991597240283,1.0,-0.424469136671,0.0,1.909447461951
frozen_branch,n84,84,0.011904761905,5,1303,0.03,1.2,-4.787751e-06,-7.674461e-06,-0.0002700523,0.991956129938,1.0,-0.405217214402,29.995701353414,1.909447461951
frozen_branch,n84,84,0.011904761905,5,1303,0.06,1.2,2.6238584e-05,6.9043784e-05,0.001346371293,0.991801686939,1.0,-0.378477963134,4.088222456854,1.909447461951
frozen_branch,n84,84,0.011904761905,7,1301,0.0,1.2,0.0,-0.0,-0.0,0.935773134393,1.0,-0.157046979374,0.0,1.909447461951
frozen_branch,n84,84,0.011904761905,7,1301,0.03,1.2,2.0465537e-05,4.0427757e-05,0.001025359451,0.933433955245,1.0,-0.163389807337,7.022189720034,1.909447461951
frozen_branch,n84,84,0.011904761905,7,1301,0.06,1.2,0.000142409372,0.000143336222,0.003413866993,0.928644523102,1.0,-0.16046377558,6.559311451225,1.909447461951
frozen_branch,n84,84,0.011904761905,7,1302,0.0,1.2,-0.0,0.0,0.0,0.956729765187,1.0,-0.190588565606,0.0,1.909447461951
frozen_branch,n84,84,0.011904761905,7,1302,0.03,1.2,1.0368302e-05,-6.2831897e-05,-0.001289660369,0.950651322713,0.857142857143,-0.188817229628,4.097686148699,1.909447461951
frozen_branch,n84,84,0.011904761905,7,1302,0.06,1.2,7.2590591e-05,-0.000460894124,-0.009383647403,0.940365915269,0.857142857143,-0.196049635126,5.097116066609,1.909447461951
frozen_branch,n84,84,0.011904761905,7,1303,0.0,1.2,0.0,0.0,-0.0,0.971553302444,1.0,-0.654149015497,0.0,1.909447461951
frozen_branch,n84,84,0.011904761905,7,1303,0.03,1.2,-1.951105e-06,1.1939602e-05,0.000284757966,0.97194298827,1.0,-0.636996402952,15.367650746392,1.909447461951
frozen_branch,n84,84,0.011904761905,7,1303,0.06,1.2,3.6705454e-05,-1.9743713e-05,-0.000369587688,0.971341567673,1.0,-0.606647834909,3.008287117758,1.909447461951
periodic_diagonal_augmented_control,n48,48,0.020833333333,3,1301,0.0,1.2,0.0,0.0,-0.0,0.950492210751,1.0,0.352595596667,0.0,2.339411982051
periodic_diagonal_augmented_control,n48,48,0.020833333333,3,1301,0.03,1.2,1.8159093e-05,-2.5262293e-05,-0.000852400339,0.94290468325,1.0,0.315589642291,4.303403717458,2.339411982051
periodic_diagonal_augmented_control,n48,48,0.020833333333,3,1301,0.06,1.2,0.000113618553,-0.0003545938,-0.005474269809,0.931348878477,0.666666666667,0.258015526221,3.892274883661,2.339411982051
periodic_diagonal_augmented_control,n48,48,0.020833333333,3,1302,0.0,1.2,0.0,-0.0,-0.0,0.994369684703,1.0,-0.227245878233,0.0,2.339411982051
periodic_diagonal_augmented_control,n48,48,0.020833333333,3,1302,0.03,1.2,-2.569197e-05,2.5404272e-05,0.001386494867,0.995152894216,1.0,-0.210977581917,14.834298187933,2.339411982051
periodic_diagonal_augmented_control,n48,48,0.020833333333,3,1302,0.06,1.2,-5.1398238e-05,5.0880596e-05,0.002731523399,0.995673258428,1.0,-0.189606180078,14.57957566651,2.339411982051
periodic_diagonal_augmented_control,n48,48,0.020833333333,3,1303,0.0,1.2,0.0,0.0,-0.0,0.997003088629,1.0,-0.635588077528,0.0,2.339411982051
periodic_diagonal_augmented_control,n48,48,0.020833333333,3,1303,0.03,1.2,0.000115725481,-0.000437558166,-0.009679835213,0.997244872114,1.0,-0.642551128776,8.086228861761,2.339411982051
periodic_diagonal_augmented_control,n48,48,0.020833333333,3,1303,0.06,1.2,0.000116178687,-0.000439299096,-0.011109294983,0.996984226125,1.0,-0.641290756988,13.32822039428,2.339411982051
periodic_diagonal_augmented_control,n48,48,0.020833333333,5,1301,0.0,1.2,-0.0,0.0,0.0,0.915451180657,1.0,0.296541519445,0.0,2.339411982051
periodic_diagonal_augmented_control,n48,48,0.020833333333,5,1301,0.03,1.2,1.4551069e-05,9.4570054e-05,0.00254847059,0.912176432648,1.0,0.279479863886,5.63112768603,2.339411982051
periodic_diagonal_augmented_control,n48,48,0.020833333333,5,1301,0.06,1.2,0.000166972282,0.00057585357,0.011674407567,0.906418960798,0.8,0.257913781923,5.28093188577,2.339411982051
periodic_diagonal_augmented_control,n48,48,0.020833333333,5,1302,0.0,1.2,0.0,0.0,0.0,0.977815375439,1.0,-0.334433838631,0.0,2.339411982051
periodic_diagonal_augmented_control,n48,48,0.020833333333,5,1302,0.03,1.2,-5.9276786e-05,0.000165593502,0.002559905296,0.977776789265,1.0,-0.343192563512,6.509312825374,2.339411982051
