probe_name,hierarchy_label,level_id,n_side,h,ensemble_size,seed,tau,observable,value
density_pulse,frozen_branch,n72,72,0.013888888889,3,1302,4.2,active_candidate_fraction,1.0
density_pulse,frozen_branch,n72,72,0.013888888889,3,1302,4.2,survival_shift,0.0
density_pulse,frozen_branch,n72,72,0.013888888889,3,1302,4.2,identity_shift,-0.000386910159
density_pulse,frozen_branch,n72,72,0.013888888889,3,1302,4.2,spectral_shift,0.009099773608
density_pulse,frozen_branch,n72,72,0.013888888889,3,1302,4.2,width_shift,-0.030249145775
density_pulse,frozen_branch,n72,72,0.013888888889,3,1302,4.2,low_k_response_fraction,0.58855170197
candidate_removal,frozen_branch,n72,72,0.013888888889,3,1302,0.0,disturbance_radius,0.592748124933
candidate_removal,frozen_branch,n72,72,0.013888888889,3,1302,0.0,response_dispersion,0.219586384619
candidate_removal,frozen_branch,n72,72,0.013888888889,3,1302,0.0,front_sharpness,1.521867159278
candidate_removal,frozen_branch,n72,72,0.013888888889,3,1302,0.0,active_candidate_fraction,1.0
candidate_removal,frozen_branch,n72,72,0.013888888889,3,1302,0.0,survival_shift,-0.333333333333
candidate_removal,frozen_branch,n72,72,0.013888888889,3,1302,0.0,identity_shift,-0.000471095443
candidate_removal,frozen_branch,n72,72,0.013888888889,3,1302,0.0,spectral_shift,-0.008165806869
candidate_removal,frozen_branch,n72,72,0.013888888889,3,1302,0.0,width_shift,-0.022914831304
candidate_removal,frozen_branch,n72,72,0.013888888889,3,1302,0.0,low_k_response_fraction,0.588237475636
candidate_removal,frozen_branch,n72,72,0.013888888889,3,1302,0.4,disturbance_radius,0.592748124933
candidate_removal,frozen_branch,n72,72,0.013888888889,3,1302,0.4,response_dispersion,0.219585678599
candidate_removal,frozen_branch,n72,72,0.013888888889,3,1302,0.4,front_sharpness,1.522165115328
candidate_removal,frozen_branch,n72,72,0.013888888889,3,1302,0.4,active_candidate_fraction,1.0
candidate_removal,frozen_branch,n72,72,0.013888888889,3,1302,0.4,survival_shift,-0.333333333333
candidate_removal,frozen_branch,n72,72,0.013888888889,3,1302,0.4,identity_shift,-0.000494891644
candidate_removal,frozen_branch,n72,72,0.013888888889,3,1302,0.4,spectral_shift,-0.008406935511
candidate_removal,frozen_branch,n72,72,0.013888888889,3,1302,0.4,width_shift,-0.022856072081
candidate_removal,frozen_branch,n72,72,0.013888888889,3,1302,0.4,low_k_response_fraction,0.588251281409
candidate_removal,frozen_branch,n72,72,0.013888888889,3,1302,0.8,disturbance_radius,0.592748124933
candidate_removal,frozen_branch,n72,72,0.013888888889,3,1302,0.8,response_dispersion,0.219590239609
candidate_removal,frozen_branch,n72,72,0.013888888889,3,1302,0.8,front_sharpness,1.522457796925
candidate_removal,frozen_branch,n72,72,0.013888888889,3,1302,0.8,active_candidate_fraction,1.0
candidate_removal,frozen_branch,n72,72,0.013888888889,3,1302,0.8,survival_shift,-0.333333333333
candidate_removal,frozen_branch,n72,72,0.013888888889,3,1302,0.8,identity_shift,-0.0005202682
candidate_removal,frozen_branch,n72,72,0.013888888889,3,1302,0.8,spectral_shift,-0.008639639779
candidate_removal,frozen_branch,n72,72,0.013888888889,3,1302,0.8,width_shift,-0.022795733648
candidate_removal,frozen_branch,n72,72,0.013888888889,3,1302,0.8,low_k_response_fraction,0.588266379508
candidate_removal,frozen_branch,n72,72,0.013888888889,3,1302,1.2,disturbance_radius,0.592748124933
candidate_removal,frozen_branch,n72,72,0.013888888889,3,1302,1.2,response_dispersion,0.219600131401
candidate_removal,frozen_branch,n72,72,0.013888888889,3,1302,1.2,front_sharpness,1.522745988451
candidate_removal,frozen_branch,n72,72,0.013888888889,3,1302,1.2,active_candidate_fraction,1.0
candidate_removal,frozen_branch,n72,72,0.013888888889,3,1302,1.2,survival_shift,-0.333333333333
candidate_removal,frozen_branch,n72,72,0.013888888889,3,1302,1.2,identity_shift,-0.000547240505
candidate_removal,frozen_branch,n72,72,0.013888888889,3,1302,1.2,spectral_shift,-0.008863218171
candidate_removal,frozen_branch,n72,72,0.013888888889,3,1302,1.2,width_shift,-0.022733572653
candidate_removal,frozen_branch,n72,72,0.013888888889,3,1302,1.2,low_k_response_fraction,0.588282781563
candidate_removal,frozen_branch,n72,72,0.013888888889,3,1302,1.6,disturbance_radius,0.592748124933
candidate_removal,frozen_branch,n72,72,0.013888888889,3,1302,1.6,response_dispersion,0.219615362647
candidate_removal,frozen_branch,n72,72,0.013888888889,3,1302,1.6,front_sharpness,1.52303056712
candidate_removal,frozen_branch,n72,72,0.013888888889,3,1302,1.6,active_candidate_fraction,1.0
candidate_removal,frozen_branch,n72,72,0.013888888889,3,1302,1.6,survival_shift,-0.333333333333
candidate_removal,frozen_branch,n72,72,0.013888888889,3,1302,1.6,identity_shift,-0.000575804717
candidate_removal,frozen_branch,n72,72,0.013888888889,3,1302,1.6,spectral_shift,-0.009077044047
candidate_removal,frozen_branch,n72,72,0.013888888889,3,1302,1.6,width_shift,-0.022669402616
candidate_removal,frozen_branch,n72,72,0.013888888889,3,1302,1.6,low_k_response_fraction,0.58830047994
candidate_removal,frozen_branch,n72,72,0.013888888889,3,1302,2.0,disturbance_radius,0.592748124933
candidate_removal,frozen_branch,n72,72,0.013888888889,3,1302,2.0,response_dispersion,0.219635892719
candidate_removal,frozen_branch,n72,72,0.013888888889,3,1302,2.0,front_sharpness,1.523312483064
candidate_removal,frozen_branch,n72,72,0.013888888889,3,1302,2.0,active_candidate_fraction,1.0
candidate_removal,frozen_branch,n72,72,0.013888888889,3,1302,2.0,survival_shift,-0.333333333333
candidate_removal,frozen_branch,n72,72,0.013888888889,3,1302,2.0,identity_shift,-0.000605938843
candidate_removal,frozen_branch,n72,72,0.013888888889,3,1302,2.0,spectral_shift,-0.009280568026
candidate_removal,frozen_branch,n72,72,0.013888888889,3,1302,2.0,width_shift,-0.022603089056
candidate_removal,frozen_branch,n72,72,0.013888888889,3,1302,2.0,low_k_response_fraction,0.588319448941
candidate_removal,frozen_branch,n72,72,0.013888888889,3,1302,2.4,disturbance_radius,0.592748124933
candidate_removal,frozen_branch,n72,72,0.013888888889,3,1302,2.4,response_dispersion,0.219661637421
candidate_removal,frozen_branch,n72,72,0.013888888889,3,1302,2.4,front_sharpness,1.523592740878
candidate_removal,frozen_branch,n72,72,0.013888888889,3,1302,2.4,active_candidate_fraction,1.0
candidate_removal,frozen_branch,n72,72,0.013888888889,3,1302,2.4,survival_shift,-0.333333333333
candidate_removal,frozen_branch,n72,72,0.013888888889,3,1302,2.4,identity_shift,-0.000637604001
candidate_removal,frozen_branch,n72,72,0.013888888889,3,1302,2.4,spectral_shift,-0.009473318981
candidate_removal,frozen_branch,n72,72,0.013888888889,3,1302,2.4,width_shift,-0.022534544591
candidate_removal,frozen_branch,n72,72,0.013888888889,3,1302,2.4,low_k_response_fraction,0.58833964617
candidate_removal,frozen_branch,n72,72,0.013888888889,3,1302,3.0,disturbance_radius,0.592748124933
candidate_removal,frozen_branch,n72,72,0.013888888889,3,1302,3.0,response_dispersion,0.219709755527
candidate_removal,frozen_branch,n72,72,0.013888888889,3,1302,3.0,front_sharpness,1.524012304799
candidate_removal,frozen_branch,n72,72,0.013888888889,3,1302,3.0,active_candidate_fraction,1.0
candidate_removal,frozen_branch,n72,72,0.013888888889,3,1302,3.0,survival_shift,-0.333333333333
candidate_removal,frozen_branch,n72,72,0.013888888889,3,1302,3.0,identity_shift,-0.000687849603
candidate_removal,frozen_branch,n72,72,0.013888888889,3,1302,3.0,spectral_shift,-0.009741407186
candidate_removal,frozen_branch,n72,72,0.013888888889,3,1302,3.0,width_shift,-0.022427456646
candidate_removal,frozen_branch,n72,72,0.013888888889,3,1302,3.0,low_k_response_fraction,0.588372115089
candidate_removal,frozen_branch,n72,72,0.013888888889,3,1302,3.6,disturbance_radius,0.592748124933
candidate_removal,frozen_branch,n72,72,0.013888888889,3,1302,3.6,response_dispersion,0.219768779081
candidate_removal,frozen_branch,n72,72,0.013888888889,3,1302,3.6,front_sharpness,1.524434084815
candidate_removal,frozen_branch,n72,72,0.013888888889,3,1302,3.6,active_candidate_fraction,1.0
candidate_removal,frozen_branch,n72,72,0.013888888889,3,1302,3.6,survival_shift,-0.333333333333
candidate_removal,frozen_branch,n72,72,0.013888888889,3,1302,3.6,identity_shift,-0.000741173484
candidate_removal,frozen_branch,n72,72,0.013888888889,3,1302,3.6,spectral_shift,-0.009983384645
candidate_removal,frozen_branch,n72,72,0.013888888889,3,1302,3.6,width_shift,-0.022315257868
candidate_removal,frozen_branch,n72,72,0.013888888889,3,1302,3.6,low_k_response_fraction,0.588406964083
candidate_removal,frozen_branch,n72,72,0.013888888889,3,1302,4.2,disturbance_radius,0.592748124933
candidate_removal,frozen_branch,n72,72,0.013888888889,3,1302,4.2,response_dispersion,0.219838035289
candidate_removal,frozen_branch,n72,72,0.013888888889,3,1302,4.2,front_sharpness,1.524861691393
candidate_removal,frozen_branch,n72,72,0.013888888889,3,1302,4.2,active_candidate_fraction,1.0
candidate_removal,frozen_branch,n72,72,0.013888888889,3,1302,4.2,survival_shift,-0.333333333333
candidate_removal,frozen_branch,n72,72,0.013888888889,3,1302,4.2,identity_shift,-0.000797275791
candidate_removal,frozen_branch,n72,72,0.013888888889,3,1302,4.2,spectral_shift,-0.01019861637
candidate_removal,frozen_branch,n72,72,0.013888888889,3,1302,4.2,width_shift,-0.022198106172
candidate_removal,frozen_branch,n72,72,0.013888888889,3,1302,4.2,low_k_response_fraction,0.588443885386
bias_onset,frozen_branch,n72,72,0.013888888889,3,1302,0.0,disturbance_radius,0.0
bias_onset,frozen_branch,n72,72,0.013888888889,3,1302,0.0,response_dispersion,0.0
bias_onset,frozen_branch,n72,72,0.013888888889,3,1302,0.0,front_sharpness,5.5511151e-05
bias_onset,frozen_branch,n72,72,0.013888888889,3,1302,0.0,active_candidate_fraction,0.0
bias_onset,frozen_branch,n72,72,0.013888888889,3,1302,0.0,survival_shift,0.0
bias_onset,frozen_branch,n72,72,0.013888888889,3,1302,0.0,identity_shift,0.0
bias_onset,frozen_branch,n72,72,0.013888888889,3,1302,0.0,spectral_shift,0.0
bias_onset,frozen_branch,n72,72,0.013888888889,3,1302,0.0,width_shift,-0.0
bias_onset,frozen_branch,n72,72,0.013888888889,3,1302,0.0,low_k_response_fraction,0.5
bias_onset,frozen_branch,n72,72,0.013888888889,3,1302,0.4,disturbance_radius,0.0
bias_onset,frozen_branch,n72,72,0.013888888889,3,1302,0.4,response_dispersion,0.0
bias_onset,frozen_branch,n72,72,0.013888888889,3,1302,0.4,front_sharpness,0.0
bias_onset,frozen_branch,n72,72,0.013888888889,3,1302,0.4,active_candidate_fraction,0.0
bias_onset,frozen_branch,n72,72,0.013888888889,3,1302,0.4,survival_shift,0.0
bias_onset,frozen_branch,n72,72,0.013888888889,3,1302,0.4,identity_shift,0.000101288872
bias_onset,frozen_branch,n72,72,0.013888888889,3,1302,0.4,spectral_shift,0.004868096391
bias_onset,frozen_branch,n72,72,0.013888888889,3,1302,0.4,width_shift,0.0
bias_onset,frozen_branch,n72,72,0.013888888889,3,1302,0.4,low_k_response_fraction,0.0
bias_onset,frozen_branch,n72,72,0.013888888889,3,1302,0.8,disturbance_radius,0.0
bias_onset,frozen_branch,n72,72,0.013888888889,3,1302,0.8,response_dispersion,0.393356553759
bias_onset,frozen_branch,n72,72,0.013888888889,3,1302,0.8,front_sharpness,1.599854833676
bias_onset,frozen_branch,n72,72,0.013888888889,3,1302,0.8,active_candidate_fraction,0.0
bias_onset,frozen_branch,n72,72,0.013888888889,3,1302,0.8,survival_shift,0.0
bias_onset,frozen_branch,n72,72,0.013888888889,3,1302,0.8,identity_shift,0.000165236751
bias_onset,frozen_branch,n72,72,0.013888888889,3,1302,0.8,spectral_shift,0.011754241866
bias_onset,frozen_branch,n72,72,0.013888888889,3,1302,0.8,width_shift,-6.693486e-06
bias_onset,frozen_branch,n72,72,0.013888888889,3,1302,0.8,low_k_response_fraction,0.777372407252
bias_onset,frozen_branch,n72,72,0.013888888889,3,1302,1.2,disturbance_radius,0.0
bias_onset,frozen_branch,n72,72,0.013888888889,3,1302,1.2,response_dispersion,0.392298389256
bias_onset,frozen_branch,n72,72,0.013888888889,3,1302,1.2,front_sharpness,1.592822387649
bias_onset,frozen_branch,n72,72,0.013888888889,3,1302,1.2,active_candidate_fraction,0.0
bias_onset,frozen_branch,n72,72,0.013888888889,3,1302,1.2,survival_shift,0.0
bias_onset,frozen_branch,n72,72,0.013888888889,3,1302,1.2,identity_shift,0.000187925957
bias_onset,frozen_branch,n72,72,0.013888888889,3,1302,1.2,spectral_shift,0.020401650235
bias_onset,frozen_branch,n72,72,0.013888888889,3,1302,1.2,width_shift,-2.2086786e-05
bias_onset,frozen_branch,n72,72,0.013888888889,3,1302,1.2,low_k_response_fraction,0.777452388026
bias_onset,frozen_branch,n72,72,0.013888888889,3,1302,1.6,disturbance_radius,0.0
bias_onset,frozen_branch,n72,72,0.013888888889,3,1302,1.6,response_dispersion,0.39130448408
bias_onset,frozen_branch,n72,72,0.013888888889,3,1302,1.6,front_sharpness,1.586298266796
bias_onset,frozen_branch,n72,72,0.013888888889,3,1302,1.6,active_candidate_fraction,0.0
bias_onset,frozen_branch,n72,72,0.013888888889,3,1302,1.6,survival_shift,0.0
bias_onset,frozen_branch,n72,72,0.013888888889,3,1302,1.6,identity_shift,0.000522945645
bias_onset,frozen_branch,n72,72,0.013888888889,3,1302,1.6,spectral_shift,0.021482668328
bias_onset,frozen_branch,n72,72,0.013888888889,3,1302,1.6,width_shift,-4.8174414e-05
bias_onset,frozen_branch,n72,72,0.013888888889,3,1302,1.6,low_k_response_fraction,0.777477084298
bias_onset,frozen_branch,n72,72,0.013888888889,3,1302,2.0,disturbance_radius,0.592748124933
bias_onset,frozen_branch,n72,72,0.013888888889,3,1302,2.0,response_dispersion,0.391337539122
bias_onset,frozen_branch,n72,72,0.013888888889,3,1302,2.0,front_sharpness,1.586895182955
bias_onset,frozen_branch,n72,72,0.013888888889,3,1302,2.0,active_candidate_fraction,0.333333333333
bias_onset,frozen_branch,n72,72,0.013888888889,3,1302,2.0,survival_shift,0.0
bias_onset,frozen_branch,n72,72,0.013888888889,3,1302,2.0,identity_shift,0.000833202902
bias_onset,frozen_branch,n72,72,0.013888888889,3,1302,2.0,spectral_shift,0.0225442936
bias_onset,frozen_branch,n72,72,0.013888888889,3,1302,2.0,width_shift,-7.8240492e-05
bias_onset,frozen_branch,n72,72,0.013888888889,3,1302,2.0,low_k_response_fraction,0.777240880101
bias_onset,frozen_branch,n72,72,0.013888888889,3,1302,2.4,disturbance_radius,0.592748124933
bias_onset,frozen_branch,n72,72,0.013888888889,3,1302,2.4,response_dispersion,0.391220363552
bias_onset,frozen_branch,n72,72,0.013888888889,3,1302,2.4,front_sharpness,1.586538299635
bias_onset,frozen_branch,n72,72,0.013888888889,3,1302,2.4,active_candidate_fraction,0.666666666667
bias_onset,frozen_branch,n72,72,0.013888888889,3,1302,2.4,survival_shift,0.0
bias_onset,frozen_branch,n72,72,0.013888888889,3,1302,2.4,identity_shift,0.001120373901
bias_onset,frozen_branch,n72,72,0.013888888889,3,1302,2.4,spectral_shift,0.023585076807
bias_onset,frozen_branch,n72,72,0.013888888889,3,1302,2.4,width_shift,-0.000112108616
bias_onset,frozen_branch,n72,72,0.013888888889,3,1302,2.4,low_k_response_fraction,0.776987938392
bias_onset,frozen_branch,n72,72,0.013888888889,3,1302,3.0,disturbance_radius,0.592748124933
bias_onset,frozen_branch,n72,72,0.013888888889,3,1302,3.0,response_dispersion,0.390725749403
bias_onset,frozen_branch,n72,72,0.013888888889,3,1302,3.0,front_sharpness,1.583928352684
bias_onset,frozen_branch,n72,72,0.013888888889,3,1302,3.0,active_candidate_fraction,1.0
bias_onset,frozen_branch,n72,72,0.013888888889,3,1302,3.0,survival_shift,0.0
bias_onset,frozen_branch,n72,72,0.013888888889,3,1302,3.0,identity_shift,0.001511280356
bias_onset,frozen_branch,n72,72,0.013888888889,3,1302,3.0,spectral_shift,0.025104345483
bias_onset,frozen_branch,n72,72,0.013888888889,3,1302,3.0,width_shift,-0.000169625835
bias_onset,frozen_branch,n72,72,0.013888888889,3,1302,3.0,low_k_response_fraction,0.776603755644
bias_onset,frozen_branch,n72,72,0.013888888889,3,1302,3.6,disturbance_radius,0.592748124933
bias_onset,frozen_branch,n72,72,0.013888888889,3,1302,3.6,response_dispersion,0.389948920537
bias_onset,frozen_branch,n72,72,0.013888888889,3,1302,3.6,front_sharpness,1.579483917434
bias_onset,frozen_branch,n72,72,0.013888888889,3,1302,3.6,active_candidate_fraction,1.0
bias_onset,frozen_branch,n72,72,0.013888888889,3,1302,3.6,survival_shift,0.0
bias_onset,frozen_branch,n72,72,0.013888888889,3,1302,3.6,identity_shift,0.001858758347
bias_onset,frozen_branch,n72,72,0.013888888889,3,1302,3.6,spectral_shift,0.026570202904
bias_onset,frozen_branch,n72,72,0.013888888889,3,1302,3.6,width_shift,-0.000234558883
bias_onset,frozen_branch,n72,72,0.013888888889,3,1302,3.6,low_k_response_fraction,0.776213409164
bias_onset,frozen_branch,n72,72,0.013888888889,3,1302,4.2,disturbance_radius,0.592748124933
bias_onset,frozen_branch,n72,72,0.013888888889,3,1302,4.2,response_dispersion,0.388977271156
bias_onset,frozen_branch,n72,72,0.013888888889,3,1302,4.2,front_sharpness,1.573777510363
bias_onset,frozen_branch,n72,72,0.013888888889,3,1302,4.2,active_candidate_fraction,1.0
bias_onset,frozen_branch,n72,72,0.013888888889,3,1302,4.2,survival_shift,0.0
bias_onset,frozen_branch,n72,72,0.013888888889,3,1302,4.2,identity_shift,0.00216738039
bias_onset,frozen_branch,n72,72,0.013888888889,3,1302,4.2,spectral_shift,0.027980041507
bias_onset,frozen_branch,n72,72,0.013888888889,3,1302,4.2,width_shift,-0.00030611395
bias_onset,frozen_branch,n72,72,0.013888888889,3,1302,4.2,low_k_response_fraction,0.775815117044
density_pulse,frozen_branch,n72,72,0.013888888889,3,1303,0.0,disturbance_radius,0.589846124533
density_pulse,frozen_branch,n72,72,0.013888888889,3,1303,0.0,response_dispersion,0.260699521808
density_pulse,frozen_branch,n72,72,0.013888888889,3,1303,0.0,front_sharpness,1.499886129175
density_pulse,frozen_branch,n72,72,0.013888888889,3,1303,0.0,active_candidate_fraction,1.0
density_pulse,frozen_branch,n72,72,0.013888888889,3,1303,0.0,survival_shift,0.0
density_pulse,frozen_branch,n72,72,0.013888888889,3,1303,0.0,identity_shift,-2.74699e-07
density_pulse,frozen_branch,n72,72,0.013888888889,3,1303,0.0,spectral_shift,0.010595615591
density_pulse,frozen_branch,n72,72,0.013888888889,3,1303,0.0,width_shift,-0.035519207135
density_pulse,frozen_branch,n72,72,0.013888888889,3,1303,0.0,low_k_response_fraction,0.588474047228
density_pulse,frozen_branch,n72,72,0.013888888889,3,1303,0.4,disturbance_radius,0.589846124533
density_pulse,frozen_branch,n72,72,0.013888888889,3,1303,0.4,response_dispersion,0.260702611523
density_pulse,frozen_branch,n72,72,0.013888888889,3,1303,0.4,front_sharpness,1.499876429438
density_pulse,frozen_branch,n72,72,0.013888888889,3,1303,0.4,active_candidate_fraction,1.0
density_pulse,frozen_branch,n72,72,0.013888888889,3,1303,0.4,survival_shift,0.0
density_pulse,frozen_branch,n72,72,0.013888888889,3,1303,0.4,identity_shift,-2.8288e-07
density_pulse,frozen_branch,n72,72,0.013888888889,3,1303,0.4,spectral_shift,0.010832327508
density_pulse,frozen_branch,n72,72,0.013888888889,3,1303,0.4,width_shift,-0.035474788584
density_pulse,frozen_branch,n72,72,0.013888888889,3,1303,0.4,low_k_response_fraction,0.58847487132
density_pulse,frozen_branch,n72,72,0.013888888889,3,1303,0.8,disturbance_radius,0.589846124533
density_pulse,frozen_branch,n72,72,0.013888888889,3,1303,0.8,response_dispersion,0.26070576094
density_pulse,frozen_branch,n72,72,0.013888888889,3,1303,0.8,front_sharpness,1.499866497287
density_pulse,frozen_branch,n72,72,0.013888888889,3,1303,0.8,active_candidate_fraction,1.0
density_pulse,frozen_branch,n72,72,0.013888888889,3,1303,0.8,survival_shift,0.0
density_pulse,frozen_branch,n72,72,0.013888888889,3,1303,0.8,identity_shift,-2.87896e-07
density_pulse,frozen_branch,n72,72,0.013888888889,3,1303,0.8,spectral_shift,0.01106235978
density_pulse,frozen_branch,n72,72,0.013888888889,3,1303,0.8,width_shift,-0.035430640194
density_pulse,frozen_branch,n72,72,0.013888888889,3,1303,0.8,low_k_response_fraction,0.588475706128
density_pulse,frozen_branch,n72,72,0.013888888889,3,1303,1.2,disturbance_radius,0.589846124533
density_pulse,frozen_branch,n72,72,0.013888888889,3,1303,1.2,response_dispersion,0.260708954772
density_pulse,frozen_branch,n72,72,0.013888888889,3,1303,1.2,front_sharpness,1.49985641964
density_pulse,frozen_branch,n72,72,0.013888888889,3,1303,1.2,active_candidate_fraction,1.0
density_pulse,frozen_branch,n72,72,0.013888888889,3,1303,1.2,survival_shift,0.0
density_pulse,frozen_branch,n72,72,0.013888888889,3,1303,1.2,identity_shift,-2.89853e-07
density_pulse,frozen_branch,n72,72,0.013888888889,3,1303,1.2,spectral_shift,0.011285742859
density_pulse,frozen_branch,n72,72,0.013888888889,3,1303,1.2,width_shift,-0.03538675856
density_pulse,frozen_branch,n72,72,0.013888888889,3,1303,1.2,low_k_response_fraction,0.588476551516
density_pulse,frozen_branch,n72,72,0.013888888889,3,1303,1.6,disturbance_radius,0.589846124533
density_pulse,frozen_branch,n72,72,0.013888888889,3,1303,1.6,response_dispersion,0.260712175891
density_pulse,frozen_branch,n72,72,0.013888888889,3,1303,1.6,front_sharpness,1.499846295222
density_pulse,frozen_branch,n72,72,0.013888888889,3,1303,1.6,active_candidate_fraction,1.0
density_pulse,frozen_branch,n72,72,0.013888888889,3,1303,1.6,survival_shift,0.0
density_pulse,frozen_branch,n72,72,0.013888888889,3,1303,1.6,identity_shift,-2.89069e-07
density_pulse,frozen_branch,n72,72,0.013888888889,3,1303,1.6,spectral_shift,0.011502515509
density_pulse,frozen_branch,n72,72,0.013888888889,3,1303,1.6,width_shift,-0.035343137087
density_pulse,frozen_branch,n72,72,0.013888888889,3,1303,1.6,low_k_response_fraction,0.58847740747
density_pulse,frozen_branch,n72,72,0.013888888889,3,1303,2.0,disturbance_radius,0.589846124533
density_pulse,frozen_branch,n72,72,0.013888888889,3,1303,2.0,response_dispersion,0.260715405301
density_pulse,frozen_branch,n72,72,0.013888888889,3,1303,2.0,front_sharpness,1.499836234747
density_pulse,frozen_branch,n72,72,0.013888888889,3,1303,2.0,active_candidate_fraction,1.0
density_pulse,frozen_branch,n72,72,0.013888888889,3,1303,2.0,survival_shift,0.0
density_pulse,frozen_branch,n72,72,0.013888888889,3,1303,2.0,identity_shift,-2.86092e-07
density_pulse,frozen_branch,n72,72,0.013888888889,3,1303,2.0,spectral_shift,0.011712723597
density_pulse,frozen_branch,n72,72,0.013888888889,3,1303,2.0,width_shift,-0.035299766054
density_pulse,frozen_branch,n72,72,0.013888888889,3,1303,2.0,low_k_response_fraction,0.588478274104
density_pulse,frozen_branch,n72,72,0.013888888889,3,1303,2.4,disturbance_radius,0.589846124533
density_pulse,frozen_branch,n72,72,0.013888888889,3,1303,2.4,response_dispersion,0.260718622128
density_pulse,frozen_branch,n72,72,0.013888888889,3,1303,2.4,front_sharpness,1.499826361006
density_pulse,frozen_branch,n72,72,0.013888888889,3,1303,2.4,active_candidate_fraction,1.0
density_pulse,frozen_branch,n72,72,0.013888888889,3,1303,2.4,survival_shift,0.0
density_pulse,frozen_branch,n72,72,0.013888888889,3,1303,2.4,identity_shift,-2.81709e-07
density_pulse,frozen_branch,n72,72,0.013888888889,3,1303,2.4,spectral_shift,0.011916419049
density_pulse,frozen_branch,n72,72,0.013888888889,3,1303,2.4,width_shift,-0.035256632729
density_pulse,frozen_branch,n72,72,0.013888888889,3,1303,2.4,low_k_response_fraction,0.588479151656
density_pulse,frozen_branch,n72,72,0.013888888889,3,1303,3.0,disturbance_radius,0.589846124533
density_pulse,frozen_branch,n72,72,0.013888888889,3,1303,3.0,response_dispersion,0.260723373489
density_pulse,frozen_branch,n72,72,0.013888888889,3,1303,3.0,front_sharpness,1.499812198797
density_pulse,frozen_branch,n72,72,0.013888888889,3,1303,3.0,active_candidate_fraction,1.0
density_pulse,frozen_branch,n72,72,0.013888888889,3,1303,3.0,survival_shift,0.0
density_pulse,frozen_branch,n72,72,0.013888888889,3,1303,3.0,identity_shift,-2.74822e-07
density_pulse,frozen_branch,n72,72,0.013888888889,3,1303,3.0,spectral_shift,0.012209877095
density_pulse,frozen_branch,n72,72,0.013888888889,3,1303,3.0,width_shift,-0.035192343579
density_pulse,frozen_branch,n72,72,0.013888888889,3,1303,3.0,low_k_response_fraction,0.588480489289
density_pulse,frozen_branch,n72,72,0.013888888889,3,1303,3.6,disturbance_radius,0.589846124533
density_pulse,frozen_branch,n72,72,0.013888888889,3,1303,3.6,response_dispersion,0.260727960293
density_pulse,frozen_branch,n72,72,0.013888888889,3,1303,3.6,front_sharpness,1.499799268211
density_pulse,frozen_branch,n72,72,0.013888888889,3,1303,3.6,active_candidate_fraction,1.0
density_pulse,frozen_branch,n72,72,0.013888888889,3,1303,3.6,survival_shift,0.0
density_pulse,frozen_branch,n72,72,0.013888888889,3,1303,3.6,identity_shift,-2.71672e-07
density_pulse,frozen_branch,n72,72,0.013888888889,3,1303,3.6,spectral_shift,0.012489021491
density_pulse,frozen_branch,n72,72,0.013888888889,3,1303,3.6,width_shift,-0.035128489754
density_pulse,frozen_branch,n72,72,0.013888888889,3,1303,3.6,low_k_response_fraction,0.588481854081
density_pulse,frozen_branch,n72,72,0.013888888889,3,1303,4.2,disturbance_radius,0.589846124533
density_pulse,frozen_branch,n72,72,0.013888888889,3,1303,4.2,response_dispersion,0.260732288851
density_pulse,frozen_branch,n72,72,0.013888888889,3,1303,4.2,front_sharpness,1.499788132561
density_pulse,frozen_branch,n72,72,0.013888888889,3,1303,4.2,active_candidate_fraction,1.0
density_pulse,frozen_branch,n72,72,0.013888888889,3,1303,4.2,survival_shift,0.0
density_pulse,frozen_branch,n72,72,0.013888888889,3,1303,4.2,identity_shift,-2.78006e-07
density_pulse,frozen_branch,n72,72,0.013888888889,3,1303,4.2,spectral_shift,0.012754079876
density_pulse,frozen_branch,n72,72,0.013888888889,3,1303,4.2,width_shift,-0.035064995404
density_pulse,frozen_branch,n72,72,0.013888888889,3,1303,4.2,low_k_response_fraction,0.588483248353
candidate_removal,frozen_branch,n72,72,0.013888888889,3,1303,0.0,disturbance_radius,0.589846124533
candidate_removal,frozen_branch,n72,72,0.013888888889,3,1303,0.0,response_dispersion,0.260686007457
candidate_removal,frozen_branch,n72,72,0.013888888889,3,1303,0.0,front_sharpness,1.49995797122
candidate_removal,frozen_branch,n72,72,0.013888888889,3,1303,0.0,active_candidate_fraction,1.0
candidate_removal,frozen_branch,n72,72,0.013888888889,3,1303,0.0,survival_shift,-0.333333333333
candidate_removal,frozen_branch,n72,72,0.013888888889,3,1303,0.0,identity_shift,-2.87625e-07
candidate_removal,frozen_branch,n72,72,0.013888888889,3,1303,0.0,spectral_shift,-0.002416002454
candidate_removal,frozen_branch,n72,72,0.013888888889,3,1303,0.0,width_shift,-0.019521949927
candidate_removal,frozen_branch,n72,72,0.013888888889,3,1303,0.0,low_k_response_fraction,0.588473440547
candidate_removal,frozen_branch,n72,72,0.013888888889,3,1303,0.4,disturbance_radius,0.589846124533
candidate_removal,frozen_branch,n72,72,0.013888888889,3,1303,0.4,response_dispersion,0.260685819734
candidate_removal,frozen_branch,n72,72,0.013888888889,3,1303,0.4,front_sharpness,1.499965602677
