probe_name,hierarchy_label,level_id,n_side,h,ensemble_size,seed,distance,latency,normalized_latency,anchor_index
bias_onset,frozen_branch,n48,48,0.020833333333,7,1301,0.236396402616,1.6,0.380952380952,0
bias_onset,frozen_branch,n48,48,0.020833333333,7,1301,0.201063508094,2.0,0.47619047619,0
bias_onset,frozen_branch,n48,48,0.020833333333,7,1301,0.36338091207,1.6,0.380952380952,0
bias_onset,frozen_branch,n48,48,0.020833333333,7,1301,0.469221348332,2.0,0.47619047619,0
bias_onset,frozen_branch,n48,48,0.020833333333,7,1301,0.489619438225,4.2,1.0,0
bias_onset,frozen_branch,n48,48,0.020833333333,7,1301,0.526594614598,4.2,1.0,0
density_pulse,frozen_branch,n48,48,0.020833333333,7,1302,0.568625236695,0.0,0.0,4
density_pulse,frozen_branch,n48,48,0.020833333333,7,1302,0.294237196994,4.2,1.0,4
density_pulse,frozen_branch,n48,48,0.020833333333,7,1302,0.333100242674,4.2,1.0,4
density_pulse,frozen_branch,n48,48,0.020833333333,7,1302,0.191253473805,4.2,1.0,4
density_pulse,frozen_branch,n48,48,0.020833333333,7,1302,0.0,0.0,0.0,4
density_pulse,frozen_branch,n48,48,0.020833333333,7,1302,0.175364744055,4.2,1.0,4
density_pulse,frozen_branch,n48,48,0.020833333333,7,1302,0.616750433322,0.0,0.0,4
candidate_removal,frozen_branch,n48,48,0.020833333333,7,1302,0.568625236695,0.0,0.0,4
candidate_removal,frozen_branch,n48,48,0.020833333333,7,1302,0.294237196994,4.2,1.0,4
candidate_removal,frozen_branch,n48,48,0.020833333333,7,1302,0.333100242674,0.0,0.0,4
candidate_removal,frozen_branch,n48,48,0.020833333333,7,1302,0.191253473805,4.2,1.0,4
candidate_removal,frozen_branch,n48,48,0.020833333333,7,1302,0.0,0.0,0.0,4
candidate_removal,frozen_branch,n48,48,0.020833333333,7,1302,0.175364744055,2.0,0.47619047619,4
candidate_removal,frozen_branch,n48,48,0.020833333333,7,1302,0.616750433322,0.0,0.0,4
bias_onset,frozen_branch,n48,48,0.020833333333,7,1302,0.568625236695,2.4,0.571428571429,4
bias_onset,frozen_branch,n48,48,0.020833333333,7,1302,0.294237196994,3.0,0.714285714286,4
bias_onset,frozen_branch,n48,48,0.020833333333,7,1302,0.333100242674,4.2,1.0,4
bias_onset,frozen_branch,n48,48,0.020833333333,7,1302,0.191253473805,4.2,1.0,4
bias_onset,frozen_branch,n48,48,0.020833333333,7,1302,0.0,1.6,0.380952380952,4
bias_onset,frozen_branch,n48,48,0.020833333333,7,1302,0.175364744055,1.2,0.285714285714,4
bias_onset,frozen_branch,n48,48,0.020833333333,7,1302,0.616750433322,4.2,1.0,4
density_pulse,frozen_branch,n48,48,0.020833333333,7,1303,0.585142543535,4.2,1.0,5
density_pulse,frozen_branch,n48,48,0.020833333333,7,1303,0.444980356794,0.0,0.0,5
density_pulse,frozen_branch,n48,48,0.020833333333,7,1303,0.501905733536,4.2,1.0,5
density_pulse,frozen_branch,n48,48,0.020833333333,7,1303,0.409468549231,4.2,1.0,5
