candidate_id,control_id,pair_role,source_id,hierarchy_label,seed,n_side,setting_left,setting_right,G,operator_kind,vector_kind,closure_strength,chain_signature
b3_2_relational_geometry,identity_pairing,chsh_held_back,phase18_geometry_source_dccc01e22e5ef1540df4d313,frozen_branch,1302,72,a0,b0,0.571742109839,identity_pairing,target,0.443356848329,low_k_half>dispersion_half>spectral_half>width_half>front_near>radius_half>front_far
b3_2_relational_geometry,identity_pairing,chsh_held_back,phase18_geometry_source_dccc01e22e5ef1540df4d313,frozen_branch,1302,72,a0,b1,0,identity_pairing,target,0.443356848329,low_k_half>dispersion_half>spectral_half>width_half>front_near>radius_half>front_far
b3_2_relational_geometry,identity_pairing,chsh_held_back,phase18_geometry_source_dccc01e22e5ef1540df4d313,frozen_branch,1302,72,a1,b0,0,identity_pairing,target,0.443356848329,low_k_half>dispersion_half>spectral_half>width_half>front_near>radius_half>front_far
b3_2_relational_geometry,identity_pairing,chsh_held_back,phase18_geometry_source_dccc01e22e5ef1540df4d313,frozen_branch,1302,72,a1,b1,0,identity_pairing,target,0.443356848329,low_k_half>dispersion_half>spectral_half>width_half>front_near>radius_half>front_far
b3_2_relational_geometry,identity_pairing,holdout,phase18_geometry_source_dccc01e22e5ef1540df4d313,frozen_branch,1302,72,h0,h1,0,identity_pairing,target,0.443356848329,low_k_half>dispersion_half>spectral_half>width_half>front_near>radius_half>front_far
b3_2_relational_geometry,identity_pairing,holdout,phase18_geometry_source_dccc01e22e5ef1540df4d313,frozen_branch,1302,72,h0,h2,0,identity_pairing,target,0.443356848329,low_k_half>dispersion_half>spectral_half>width_half>front_near>radius_half>front_far
b3_2_relational_geometry,identity_pairing,holdout,phase18_geometry_source_dccc01e22e5ef1540df4d313,frozen_branch,1302,72,h3,h1,0,identity_pairing,target,0.443356848329,low_k_half>dispersion_half>spectral_half>width_half>front_near>radius_half>front_far
b3_2_relational_geometry,identity_pairing,holdout,phase18_geometry_source_dccc01e22e5ef1540df4d313,frozen_branch,1302,72,h3,h2,0,identity_pairing,target,0.443356848329,low_k_half>dispersion_half>spectral_half>width_half>front_near>radius_half>front_far
b3_2_relational_geometry,identity_pairing,chsh_held_back,phase18_geometry_source_c63d4ef1cb696ab85c68f552,frozen_branch,1303,84,a0,b0,0.390474824074,identity_pairing,target,0.773801408644,low_k_half>dispersion_half>radius_half>spectral_half>width_half>front_near>front_far
b3_2_relational_geometry,identity_pairing,chsh_held_back,phase18_geometry_source_c63d4ef1cb696ab85c68f552,frozen_branch,1303,84,a0,b1,0,identity_pairing,target,0.773801408644,low_k_half>dispersion_half>radius_half>spectral_half>width_half>front_near>front_far
b3_2_relational_geometry,identity_pairing,chsh_held_back,phase18_geometry_source_c63d4ef1cb696ab85c68f552,frozen_branch,1303,84,a1,b0,0,identity_pairing,target,0.773801408644,low_k_half>dispersion_half>radius_half>spectral_half>width_half>front_near>front_far
b3_2_relational_geometry,identity_pairing,chsh_held_back,phase18_geometry_source_c63d4ef1cb696ab85c68f552,frozen_branch,1303,84,a1,b1,0,identity_pairing,target,0.773801408644,low_k_half>dispersion_half>radius_half>spectral_half>width_half>front_near>front_far
b3_2_relational_geometry,identity_pairing,holdout,phase18_geometry_source_c63d4ef1cb696ab85c68f552,frozen_branch,1303,84,h0,h1,0,identity_pairing,target,0.773801408644,low_k_half>dispersion_half>radius_half>spectral_half>width_half>front_near>front_far
b3_2_relational_geometry,identity_pairing,holdout,phase18_geometry_source_c63d4ef1cb696ab85c68f552,frozen_branch,1303,84,h0,h2,0,identity_pairing,target,0.773801408644,low_k_half>dispersion_half>radius_half>spectral_half>width_half>front_near>front_far
b3_2_relational_geometry,identity_pairing,holdout,phase18_geometry_source_c63d4ef1cb696ab85c68f552,frozen_branch,1303,84,h3,h1,0,identity_pairing,target,0.773801408644,low_k_half>dispersion_half>radius_half>spectral_half>width_half>front_near>front_far
b3_2_relational_geometry,identity_pairing,holdout,phase18_geometry_source_c63d4ef1cb696ab85c68f552,frozen_branch,1303,84,h3,h2,0,identity_pairing,target,0.773801408644,low_k_half>dispersion_half>radius_half>spectral_half>width_half>front_near>front_far
b3_2_relational_geometry,identity_pairing,chsh_held_back,phase18_geometry_source_91b7833cf26b509a7962381b,frozen_branch,1302,84,a0,b0,0.571742109839,identity_pairing,target,0.443028945913,low_k_half>dispersion_half>spectral_half>width_half>front_near>radius_half>front_far
b3_2_relational_geometry,identity_pairing,chsh_held_back,phase18_geometry_source_91b7833cf26b509a7962381b,frozen_branch,1302,84,a0,b1,0,identity_pairing,target,0.443028945913,low_k_half>dispersion_half>spectral_half>width_half>front_near>radius_half>front_far
b3_2_relational_geometry,identity_pairing,chsh_held_back,phase18_geometry_source_91b7833cf26b509a7962381b,frozen_branch,1302,84,a1,b0,0,identity_pairing,target,0.443028945913,low_k_half>dispersion_half>spectral_half>width_half>front_near>radius_half>front_far
b3_2_relational_geometry,identity_pairing,chsh_held_back,phase18_geometry_source_91b7833cf26b509a7962381b,frozen_branch,1302,84,a1,b1,0,identity_pairing,target,0.443028945913,low_k_half>dispersion_half>spectral_half>width_half>front_near>radius_half>front_far
b3_2_relational_geometry,identity_pairing,holdout,phase18_geometry_source_91b7833cf26b509a7962381b,frozen_branch,1302,84,h0,h1,0,identity_pairing,target,0.443028945913,low_k_half>dispersion_half>spectral_half>width_half>front_near>radius_half>front_far
b3_2_relational_geometry,identity_pairing,holdout,phase18_geometry_source_91b7833cf26b509a7962381b,frozen_branch,1302,84,h0,h2,0,identity_pairing,target,0.443028945913,low_k_half>dispersion_half>spectral_half>width_half>front_near>radius_half>front_far
b3_2_relational_geometry,identity_pairing,holdout,phase18_geometry_source_91b7833cf26b509a7962381b,frozen_branch,1302,84,h3,h1,0,identity_pairing,target,0.443028945913,low_k_half>dispersion_half>spectral_half>width_half>front_near>radius_half>front_far
b3_2_relational_geometry,identity_pairing,holdout,phase18_geometry_source_91b7833cf26b509a7962381b,frozen_branch,1302,84,h3,h2,0,identity_pairing,target,0.443028945913,low_k_half>dispersion_half>spectral_half>width_half>front_near>radius_half>front_far
b3_2_relational_geometry,shuffled_pairing,chsh_held_back,phase18_geometry_source_fed375900354c70d2acfc14d,frozen_branch,1303,60,a0,b0,0.123650360957,shuffled_pairing,target,0.95,low_k_half>dispersion_half>radius_half>spectral_half>width_half>front_near>front_far
b3_2_relational_geometry,shuffled_pairing,chsh_held_back,phase18_geometry_source_fed375900354c70d2acfc14d,frozen_branch,1303,60,a0,b1,0,shuffled_pairing,target,0.95,low_k_half>dispersion_half>radius_half>spectral_half>width_half>front_near>front_far
b3_2_relational_geometry,shuffled_pairing,chsh_held_back,phase18_geometry_source_fed375900354c70d2acfc14d,frozen_branch,1303,60,a1,b0,-0.0712152354212,shuffled_pairing,target,0.95,low_k_half>dispersion_half>radius_half>spectral_half>width_half>front_near>front_far
b3_2_relational_geometry,shuffled_pairing,chsh_held_back,phase18_geometry_source_fed375900354c70d2acfc14d,frozen_branch,1303,60,a1,b1,-0.211127201284,shuffled_pairing,target,0.95,low_k_half>dispersion_half>radius_half>spectral_half>width_half>front_near>front_far
b3_2_relational_geometry,shuffled_pairing,holdout,phase18_geometry_source_fed375900354c70d2acfc14d,frozen_branch,1303,60,h0,h1,-0.437159547741,shuffled_pairing,target,0.95,low_k_half>dispersion_half>radius_half>spectral_half>width_half>front_near>front_far
b3_2_relational_geometry,shuffled_pairing,holdout,phase18_geometry_source_fed375900354c70d2acfc14d,frozen_branch,1303,60,h0,h2,0.0843144298262,shuffled_pairing,target,0.95,low_k_half>dispersion_half>radius_half>spectral_half>width_half>front_near>front_far
b3_2_relational_geometry,shuffled_pairing,holdout,phase18_geometry_source_fed375900354c70d2acfc14d,frozen_branch,1303,60,h3,h1,0.309118480668,shuffled_pairing,target,0.95,low_k_half>dispersion_half>radius_half>spectral_half>width_half>front_near>front_far
b3_2_relational_geometry,shuffled_pairing,holdout,phase18_geometry_source_fed375900354c70d2acfc14d,frozen_branch,1303,60,h3,h2,0,shuffled_pairing,target,0.95,low_k_half>dispersion_half>radius_half>spectral_half>width_half>front_near>front_far
b3_2_relational_geometry,shuffled_pairing,chsh_held_back,phase18_geometry_source_3bb034e2d542f52c21059102,frozen_branch,1302,60,a0,b0,0.12166095711,shuffled_pairing,target,0.558573536771,low_k_half>dispersion_half>spectral_half>width_half>front_near>radius_half>front_far
b3_2_relational_geometry,shuffled_pairing,chsh_held_back,phase18_geometry_source_3bb034e2d542f52c21059102,frozen_branch,1302,60,a0,b1,0,shuffled_pairing,target,0.558573536771,low_k_half>dispersion_half>spectral_half>width_half>front_near>radius_half>front_far
b3_2_relational_geometry,shuffled_pairing,chsh_held_back,phase18_geometry_source_3bb034e2d542f52c21059102,frozen_branch,1302,60,a1,b0,0.102599692925,shuffled_pairing,target,0.558573536771,low_k_half>dispersion_half>spectral_half>width_half>front_near>radius_half>front_far
b3_2_relational_geometry,shuffled_pairing,chsh_held_back,phase18_geometry_source_3bb034e2d542f52c21059102,frozen_branch,1302,60,a1,b1,0.0226159814371,shuffled_pairing,target,0.558573536771,low_k_half>dispersion_half>spectral_half>width_half>front_near>radius_half>front_far
b3_2_relational_geometry,shuffled_pairing,holdout,phase18_geometry_source_3bb034e2d542f52c21059102,frozen_branch,1302,60,h0,h1,-0.20936287327,shuffled_pairing,target,0.558573536771,low_k_half>dispersion_half>spectral_half>width_half>front_near>radius_half>front_far
