partition,condition,admissible,seed,perturbation_family,magnitude,eta,inequality_margin,post_state_error,final_state_error,state_recovery_gain,post_trajectory_error,final_trajectory_error,trajectory_recovery_gain,operator_recovery,identity_sign_agreement,identity_margin_score,node_rank_identity,functional_recovery,final_functional_error,overshoot,corrective_cost,variance_ratio,mean_shift
calibration,operator_only_filtering,True,6101,relational_twist,0.7,0.7,0.05,0.45311145042431616,0.03201926811964197,0.9293346745272989,0.7,0.9621267780395563,-0.37446682577079476,0.0,0.8888888888888888,0.31201331462501763,0.9451923076923076,0.0,0.9580493902668616,0.0,0.3544429742281606,0.001672426711373214,2.949029909160572e-17
calibration,signal_blind,True,6101,relational_twist,0.7,0.7,0.05,0.45311145042431616,9.884932642091016,-20.815676105369377,0.7,10.17535116146915,-13.53621594495593,0.47435897435897434,0.47435897435897434,0.47435897435897434,-0.1085164835164835,0.0,2.110581576609178,20.815676105369377,122.65567460190721,101.23107886309782,3.0531133177191805e-16
calibration,passive_relaxation,True,6102,localized_block_shock,0.2,0.7,0.05,0.12911895433592588,0.12911895433592588,0.0,0.2,0.2,0.0,0.9746835443037974,0.9746835443037974,0.9746835443037974,0.9954670329670329,0.0,0.055826922215348344,0.0,0.0,1.1111946047888568,0.0
calibration,operator_only_filtering,True,6102,localized_block_shock,0.2,0.7,0.05,0.12911895433592588,0.03646762834530257,0.7175656468652498,0.2,0.9647433432226601,-3.8237167161133,0.0,0.8270042194092827,0.27310515318287115,0.8967948717948717,-16.14164327313361,0.9569651856524793,0.0,0.12674093217605306,0.0015557263961788748,4.85722573273506e-17
calibration,signal_blind,True,6102,localized_block_shock,0.2,0.7,0.05,0.12911895433592588,0.09328221019674907,0.2775482834684454,0.2,0.26611903363375716,-0.33059516816878576,0.9156118143459916,0.9324894514767933,0.9177988055686405,0.9787545787545786,-0.17553169303686594,0.06562631638884586,0.04281662885181947,0.050236267394709905,1.1781114673558712,5.551115123125783e-17
calibration,passive_relaxation,True,6102,localized_block_shock,0.45,0.7,0.05,0.35378372558844384,0.35378372558844384,0.0,0.45000000000000007,0.45000000000000007,0.0,0.9704641350210971,0.9704641350210971,0.9704641350210971,0.97760989010989,0.0,0.1256105749845343,0.0,0.0,1.3626878607749275,0.0
calibration,operator_only_filtering,True,6102,localized_block_shock,0.45,0.7,0.05,0.35378372558844384,0.03618171971811102,0.8977292704520807,0.45000000000000007,0.9651391269859312,-1.1447536155242912,0.0,0.8354430379746836,0.2677002364097505,0.8924450549450549,-6.621132569357902,0.9572948440704073,0.0,0.23059647077500264,0.00152303138261612,1.5612511283791264e-17
calibration,signal_blind,True,6102,localized_block_shock,0.45,0.7,0.05,0.35378372558844384,5.160363888607677,-13.586210487846808,0.45000000000000007,5.598390275431389,-11.440867278736418,0.5443037974683544,0.5485232067510548,0.5453729321104203,0.2689560439560439,-6.414260204680955,0.9313094873949257,14.193560132621801,34.77192306953364,33.452293319541695,2.220446049250313e-16
calibration,passive_relaxation,True,6102,localized_block_shock,0.7,0.7,0.05,0.5861900152088321,0.5861900152088321,0.0,0.7,0.7,0.0,0.9704641350210971,0.9704641350210971,0.9704641350210971,0.9391483516483516,0.0,0.19539422775372006,0.0,0.0,1.7391811167609983,0.0
calibration,operator_only_filtering,True,6102,localized_block_shock,0.7,0.7,0.05,0.5861900152088321,0.036172940598679,0.9382914419212816,0.7,0.9653130589333666,-0.37901865561909526,0.0,0.8481012658227848,0.2660371776371167,0.8905677655677655,-3.8999012798930575,0.9574124266541685,0.0,0.4091399576975651,0.001518421040340231,3.469446951953614e-18
calibration,signal_blind,True,6102,localized_block_shock,0.7,0.7,0.05,0.5861900152088321,10.392106754469994,-16.728222052311438,0.7,10.716238040117108,-14.308911485881586,0.4852320675105485,0.48945147679324896,0.4876021560931832,0.027014652014652012,-19.39556694522115,3.9851760528607865,16.728222052311438,116.67534392885996,115.53018096504412,1.1102230246251565e-16
calibration,passive_relaxation,True,6102,sparse_node_corruption,0.2,0.7,0.05,0.07525043011504162,0.07525043011504162,0.0,0.20000000000000004,0.20000000000000004,0.0,0.9324894514767933,0.9367088607594937,0.9349274436260122,0.9763278388278388,0.0,0.07586873886384975,0.0,0.0,1.071296994287,0.0
calibration,operator_only_filtering,True,6102,sparse_node_corruption,0.2,0.7,0.05,0.07525043011504162,0.036977128628951486,0.5086123950066271,0.20000000000000004,0.9654709528956668,-3.827354764478333,0.0,0.8185654008438819,0.26621991956087765,0.8892857142857142,-11.622423904556516,0.957647383043613,0.0,0.12220729466652008,0.0015059755158933525,6.071532165918825e-17
calibration,signal_blind,True,6102,sparse_node_corruption,0.2,0.7,0.05,0.07525043011504162,0.14877669461558127,-0.9770876311023592,0.20000000000000004,0.2935745768204513,-0.4678728841022562,0.8607594936708861,0.8818565400843882,0.861294847503928,0.9505952380952379,0.05200437727108009,0.07192323234489305,0.9770876311023591,0.05182594663784208,1.0678793657615213,5.551115123125783e-17
calibration,passive_relaxation,True,6102,sparse_node_corruption,0.45,0.7,0.05,0.256780935350578,0.256780935350578,0.0,0.45000000000000007,0.45000000000000007,0.0,0.869198312236287,0.869198312236287,0.869198312236287,0.9137820512820513,0.0,0.17070466244366186,0.0,0.0,1.2729182371457501,0.0
calibration,operator_only_filtering,True,6102,sparse_node_corruption,0.45,0.7,0.05,0.256780935350578,0.03666572543830001,0.857210094712674,0.45000000000000007,0.9659221484205441,-1.1464936631567644,0.0,0.8312236286919831,0.26272414914963044,0.8865384615384614,-4.615052963025193,0.958515720656499,0.0,0.21426246593201306,0.0014600262778138545,1.0408340855860843e-17
calibration,signal_blind,True,6102,sparse_node_corruption,0.45,0.7,0.05,0.256780935350578,1.9319069319633932,-6.523560615299568,0.45000000000000007,2.1517726942691997,-3.7817170983759985,0.5696202531645569,0.5738396624472574,0.5705206006239226,0.3804029304029304,-0.618088913006468,0.27621532169860086,6.523560615299568,5.4207659720824,5.400415894017967,8.326672684688674e-17
calibration,passive_relaxation,True,6102,sparse_node_corruption,0.7,0.7,0.05,0.4801407522475152,0.4801407522475152,0.0,0.7,0.7,0.0,0.8649789029535865,0.8649789029535865,0.8649789029535865,0.8406593406593404,0.0,0.2655405860234741,0.0,0.0,1.5995394800045002,0.0
calibration,operator_only_filtering,True,6102,sparse_node_corruption,0.7,0.7,0.05,0.4801407522475152,0.03674616600756213,0.9234679292779145,0.7,0.9667018184741596,-0.38100259782022805,0.0,0.8312236286919831,0.25600260764966953,0.8761904761904761,-2.6142506872263462,0.959730245521828,0.0,0.37444982909293956,0.0014093851858532989,1.214306433183765e-17
calibration,signal_blind,True,6102,sparse_node_corruption,0.7,0.7,0.05,0.4801407522475152,4.395359200360438,-8.154313979361214,0.7,4.781588599620533,-5.830840856600761,0.49367088607594933,0.4978902953586498,0.495460943693792,0.2369047619047619,-4.592206311108793,1.484957741015999,8.471444823375254,35.09158568650459,23.666099582028735,4.440892098500626e-16
calibration,passive_relaxation,True,6102,relational_twist,0.2,0.7,0.05,0.057010900181726706,0.057010900181726706,0.0,0.20000000000000004,0.20000000000000004,0.0,0.8987341772151899,0.9240506329113924,0.9083949786194763,0.9778846153846155,0.0,1.2298841332355438e-16,0.0,0.0,1.04,0.0
calibration,operator_only_filtering,True,6102,relational_twist,0.2,0.7,0.05,0.057010900181726706,0.03688627100415466,0.3529961658809669,0.20000000000000004,0.9652052364657447,-3.8260261823287225,0.0,0.8227848101265823,0.2697341469173685,0.8942765567765567,0.0,0.9573481193283931,0.0,0.1189303818871616,0.001532441405654069,7.632783294297951e-17
calibration,signal_blind,True,6102,relational_twist,0.2,0.7,0.05,0.057010900181726706,0.0639073229569121,-0.12096674062683627,0.20000000000000004,0.22230959337450937,-0.11154796687254662,0.8776371308016877,0.9113924050632911,0.885413723124457,0.9721153846153846,0.0,0.0131496095937782,0.14902329526186087,0.012261375767588031,1.0453131020222954,1.6653345369377348e-16
calibration,passive_relaxation,True,6102,relational_twist,0.45,0.7,0.05,0.20407611143403315,0.20407611143403315,0.0,0.4500000000000001,0.4500000000000001,0.0,0.8016877637130801,0.8143459915611815,0.804248452445652,0.9031135531135529,0.0,1.3135168300838863e-16,0.0,0.0,1.2025000000000001,0.0
calibration,operator_only_filtering,True,6102,relational_twist,0.45,0.7,0.05,0.20407611143403315,0.03638847116283936,0.8216916673532276,0.4500000000000001,0.9649545994359308,-1.1443435543020677,0.0,0.8185654008438819,0.27080610165327046,0.8952380952380952,0.0,0.957141767391608,0.0,0.20648319122547984,0.0015395876662117809,6.245004513516506e-17
calibration,signal_blind,True,6102,relational_twist,0.45,0.7,0.05,0.20407611143403315,0.8220046799978604,-3.0279319035514374,0.4500000000000001,1.0756451762461963,-1.3903226138804354,0.6160337552742616,0.6286919831223629,0.6191222324607888,0.5601648351648351,0.0,0.48001762162867134,3.027931903551438,1.4972628259988419,1.7498090342225288,0.0
calibration,passive_relaxation,True,6102,relational_twist,0.7,0.7,0.05,0.39667702048668635,0.39667702048668635,0.0,0.7000000000000001,0.7000000000000001,0.0,0.7046413502109705,0.7088607594936709,0.7028683725747746,0.798672161172161,0.0,1.2394553603359634e-16,0.0,0.0,1.4900000000000002,0.0
calibration,operator_only_filtering,True,6102,relational_twist,0.7,0.7,0.05,0.39667702048668635,0.03694292679305663,0.9068690020215161,0.7000000000000001,0.9644903563048437,-0.3778433661497766,0.0,0.8270042194092827,0.27431740976204194,0.8952838827838827,0.0,0.9564426242144868,0.0,0.36122321859897316,0.001596756491869359,1.734723475976807e-17
calibration,signal_blind,True,6102,relational_twist,0.7,0.7,0.05,0.39667702048668635,11.031418018823288,-26.80957163913541,0.7000000000000001,10.74334530045547,-14.347636143507813,0.5063291139240507,0.510548523206751,0.5067530955592666,-0.04345238095238095,0.0,3.3270201102281423,26.80957163913541,90.95831575575865,112.62908561798675,1.1102230246251565e-16
calibration,passive_relaxation,True,6103,localized_block_shock,0.2,0.7,0.05,0.1153052186715984,0.1153052186715984,0.0,0.2,0.2,0.0,0.9748953974895398,0.9748953974895398,0.9748210413512711,0.987912087912088,0.0,0.029742084321891946,0.0,0.0,1.0763389780022292,0.0
calibration,operator_only_filtering,True,6103,localized_block_shock,0.2,0.7,0.05,0.1153052186715984,0.03288615837976672,0.71479037324902,0.2,0.961064162647261,-3.8053208132363046,0.0,0.8535564853556485,0.30982087486016907,0.9086538461538461,-31.058088354571417,0.9534743670403253,0.0,0.1289362711723314,0.0018349954299217326,6.938893903907228e-18
calibration,signal_blind,True,6103,localized_block_shock,0.2,0.7,0.05,0.1153052186715984,0.1273243599817734,-0.10423761776478485,0.2,0.28753932531003296,-0.4376966265501647,0.891213389121339,0.9330543933054394,0.9032944601176269,0.9657051282051281,-1.8783477854201915,0.08560806254169828,0.2833168989893329,0.06012813812422638,1.1339509425386534,0.0
calibration,passive_relaxation,True,6103,localized_block_shock,0.45,0.7,0.05,0.3180895420671795,0.3180895420671795,0.0,0.45000000000000007,0.45000000000000007,0.0,0.9581589958158996,0.9581589958158996,0.9581589958158996,0.9444597069597068,0.0,0.06691968972425692,0.0,0.0,1.2842627005050158,0.0
calibration,operator_only_filtering,True,6103,localized_block_shock,0.45,0.7,0.05,0.3180895420671795,0.03297410748101326,0.89633702740831,0.45000000000000007,0.9614062824680463,-1.136458405484547,0.0,0.8577405857740585,0.3079350173652394,0.909478021978022,-13.253252197470866,0.9538232146163335,0.0,0.24691465296644882,0.001807364199042331,1.9081958235744878e-17
calibration,signal_blind,True,6103,localized_block_shock,0.45,0.7,0.05,0.3180895420671795,1.915404025826716,-5.021587548521758,0.45000000000000007,2.2884675796801885,-4.085483510400418,0.5941422594142259,0.5983263598326359,0.5954410005344287,0.47793040293040284,-10.979913777226292,0.8016921128953342,5.021587548521758,4.885840310677855,6.96078640407113,6.938893903907228e-17
calibration,passive_relaxation,True,6103,localized_block_shock,0.7,0.7,0.05,0.5436954093792742,0.5436954093792742,0.0,0.7,0.7,0.0,0.9581589958158996,0.9581589958158996,0.9581589958158996,0.9079212454212453,0.0,0.10409729512662196,0.0,0.0,1.6171864230078021,0.0
calibration,operator_only_filtering,True,6103,localized_block_shock,0.7,0.7,0.05,0.5436954093792742,0.032982101734638496,0.9393371708392877,0.7,0.9616310838264114,-0.3737586911805878,0.0,0.8619246861924686,0.3048891641100873,0.9129578754578754,-8.165340826978987,0.9540871890021089,0.0,0.4509079185883902,0.0017824591157892386,1.474514954580286e-17
calibration,signal_blind,True,6103,localized_block_shock,0.7,0.7,0.05,0.5436954093792742,8.06785910791363,-13.838931815011163,0.7,8.310261797353228,-10.87180256764747,0.506276150627615,0.5104602510460251,0.5073560582197992,0.06584249084249083,-18.53705549555357,2.0337546318258313,13.838931815011163,75.30982158887342,69.97752397799464,3.885780586188048e-16
calibration,passive_relaxation,True,6103,sparse_node_corruption,0.2,0.7,0.05,0.06692328318942879,0.06692328318942879,0.0,0.2,0.2,0.0,0.9456066945606695,0.9497907949790795,0.9455186445844272,0.9784798534798533,0.0,0.04401375787527138,0.0,0.0,1.0205715019899375,0.0
calibration,operator_only_filtering,True,6103,sparse_node_corruption,0.2,0.7,0.05,0.06692328318942879,0.03212513522324929,0.5199707233083899,0.2,0.9596906020902394,-3.798453010451197,0.0,0.8535564853556485,0.3233706188758628,0.909661172161172,-20.631093051274295,0.952065692136252,0.0,0.11979541400765788,0.001971692667318588,1.8214596497756474e-17
calibration,signal_blind,True,6103,sparse_node_corruption,0.2,0.7,0.05,0.06692328318942879,0.1017478510885542,-0.520365502698862,0.2,0.26383286532684397,-0.3191643266342198,0.8870292887029289,0.9079497907949791,0.8864058755162597,0.9574175824175822,-1.2166104507367743,0.09756135568252454,0.5203655026988621,0.034108898800653764,0.938665676681215,5.551115123125783e-17
calibration,passive_relaxation,True,6103,sparse_node_corruption,0.45,0.7,0.05,0.23401456815800048,0.23401456815800048,0.0,0.45000000000000007,0.45000000000000007,0.0,0.8828451882845189,0.899581589958159,0.8884638473411713,0.928205128205128,0.0,0.09903095521936049,0.0,0.0,1.1587858794773596,0.0
calibration,operator_only_filtering,True,6103,sparse_node_corruption,0.45,0.7,0.05,0.23401456815800048,0.032236083755806784,0.8622475343755445,0.45000000000000007,0.9586741486583028,-1.1303869970184504,0.0,0.8661087866108786,0.3345203590239312,0.9032509157509155,-8.602428737705138,0.9509376903207777,0.0,0.2165216277137435,0.0021037930633154454,3.426078865054194e-17
calibration,signal_blind,True,6103,sparse_node_corruption,0.45,0.7,0.05,0.23401456815800048,1.3070239036878701,-4.585224518182141,0.45000000000000007,1.728542742198838,-2.841206093775195,0.6192468619246863,0.6276150627615062,0.6224895814923859,0.5350732600732601,-2.289943808002929,0.3258062779245504,5.093356668327543,3.4318754412812154,4.215373570577368,8.326672684688674e-17
calibration,passive_relaxation,True,6103,sparse_node_corruption,0.7,0.7,0.05,0.4428988057926765,0.4428988057926765,0.0,0.7,0.7,0.0,0.8661087866108786,0.8661087866108786,0.8661087866108786,0.8421703296703297,0.0,0.15404815256344961,0.0,0.0,1.4220002569647816,0.0
calibration,operator_only_filtering,True,6103,sparse_node_corruption,0.7,0.7,0.05,0.4428988057926765,0.03281624084881307,0.9259057815925236,0.7,0.9601146328735453,-0.37159233267649333,0.0,0.8493723849372385,0.327603510570941,0.8954670329670328,-5.185548145152752,0.9528722643530538,0.0,0.38779333560666546,0.0019960663268393424,3.2959746043559335e-17
calibration,signal_blind,True,6103,sparse_node_corruption,0.7,0.7,0.05,0.4428988057926765,7.923093104107502,-16.889172426028956,0.7,8.333012480124244,-10.904303543034635,0.5355648535564854,0.5397489539748954,0.5381046402645034,0.07367216117216116,-14.459377105752383,2.3814884829228435,16.889172426028956,54.93300157612265,70.07980210950261,2.914335439641036e-16
calibration,passive_relaxation,True,6103,relational_twist,0.2,0.7,0.05,0.06938077132996616,0.06938077132996616,0.0,0.20000000000000004,0.20000000000000004,0.0,0.9037656903765691,0.9205020920502092,0.9098478316174393,0.9765109890109889,0.0,3.410766453135534e-17,0.0,0.0,1.04,0.0
calibration,operator_only_filtering,True,6103,relational_twist,0.2,0.7,0.05,0.06938077132996616,0.0322468199542452,0.5352196388696313,0.20000000000000004,0.9602947587798853,-3.801473793899426,0.0,0.8702928870292888,0.3178467730491212,0.9152472527472526,0.0,0.952795085094008,0.0,0.11789457975859367,0.001896022190152724,3.122502256758253e-17
calibration,signal_blind,True,6103,relational_twist,0.2,0.7,0.05,0.06938077132996616,0.0963063688042097,-0.3880844354726011,0.20000000000000004,0.2682886959251707,-0.34144347962585314,0.8535564853556485,0.899581589958159,0.866518439454726,0.9660256410256408,0.0,0.047724888389327036,0.4610014269386671,0.03404180277717982,1.121298158745538,5.551115123125783e-17
calibration,passive_relaxation,True,6103,relational_twist,0.45,0.7,0.05,0.23825555265285023,0.23825555265285023,0.0,0.45000000000000007,0.45000000000000007,0.0,0.7907949790794979,0.8075313807531381,0.7928226551695877,0.9171703296703295,0.0,1.2578285179250494e-16,0.0,0.0,1.2025000000000001,0.0
calibration,operator_only_filtering,True,6103,relational_twist,0.45,0.7,0.05,0.23825555265285023,0.03218040877765397,0.8649332264480637,0.45000000000000007,0.9598590234827805,-1.1330200521839564,0.0,0.8786610878661087,0.3182287521193345,0.9164377289377287,0.0,0.952269073696755,0.0,0.20550156394496205,0.0019296510393353593,1.734723475976807e-17
calibration,signal_blind,True,6103,relational_twist,0.45,0.7,0.05,0.23825555265285023,2.44954466006244,-9.281165046472367,0.45000000000000007,2.678945959098198,-4.953213242440438,0.5271966527196652,0.5313807531380753,0.5276804907097952,0.36153846153846153,0.0,0.36018060486716463,9.281165046472367,5.535272667332531,8.205509984114366,5.551115123125783e-17
calibration,passive_relaxation,True,6103,relational_twist,0.7,0.7,0.05,0.4542691395757294,0.4542691395757294,0.0,0.7,0.7,0.0,0.7447698744769875,0.7489539748953975,0.7464941188954548,0.8175824175824175,0.0,1.2578285179250494e-16,0.0,0.0,1.4900000000000002,0.0
calibration,operator_only_filtering,True,6103,relational_twist,0.7,0.7,0.05,0.4542691395757294,0.032070252859901546,0.9294025280038746,0.7,0.9601381722184598,-0.37162596031208545,0.0,0.8786610878661087,0.31700100749902005,0.916300366300366,0.0,0.9526396791480383,0.0,0.3602045213265995,0.0019034122482046183,9.540979117872439e-18
calibration,signal_blind,True,6103,relational_twist,0.7,0.7,0.05,0.4542691395757294,8.998474431929624,-18.808685310065016,0.7,9.526448703455047,-12.609212433507212,0.5230125523012552,0.5313807531380753,0.5260316091643802,0.10027472527472525,0.0,2.5591814023709594,18.808685310065012,98.51037267332606,91.14324278888157,3.3306690738754696e-16
calibration,passive_relaxation,True,6104,localized_block_shock,0.2,0.7,0.05,0.05953385361723435,0.05953385361723435,0.0,0.20000000000000004,0.20000000000000004,0.0,0.9872340425531915,0.9872340425531915,0.9872340425531915,0.9875457875457875,0.0,0.03077001395159936,0.0,0.0,1.0709310587447156,0.0
calibration,operator_only_filtering,True,6104,localized_block_shock,0.2,0.7,0.05,0.05953385361723435,0.035972195778428036,0.39576906931463096,0.20000000000000004,0.9633909824347624,-3.816954912173811,0.0,0.8127659574468085,0.29464408700480715,0.8787087912087912,-29.97853677828377,0.9532100088679256,0.0,0.13265309441701015,0.0017681289621527651,7.806255641895632e-17
calibration,signal_blind,True,6104,localized_block_shock,0.2,0.7,0.05,0.05953385361723435,0.07509853935858142,-0.26144260442836975,0.20000000000000004,0.23368610691295663,-0.16843053456478294,0.9063829787234042,0.9446808510638298,0.9139086877444673,0.9720238095238095,-0.23080913904727943,0.037872014380240786,0.30355949923952097,0.016018363308127184,0.9991876376586462,5.551115123125783e-17
calibration,passive_relaxation,True,6104,localized_block_shock,0.45,0.7,0.05,0.1807684933072602,0.1807684933072602,0.0,0.45,0.45,0.0,0.9702127659574468,0.9702127659574468,0.9702127659574468,0.9433608058608057,0.0,0.06923253139109861,0.0,0.0,1.2720948821756104,0.0
calibration,operator_only_filtering,True,6104,localized_block_shock,0.45,0.7,0.05,0.1807684933072602,0.035838701909047095,0.8017425423349053,0.45,0.9631704943308218,-1.140378876290715,0.0,0.8,0.3018256073495141,0.8663919413919413,-12.769116998731922,0.9532708248424173,0.0,0.2501190018056617,0.0017957072443096323,8.673617379884035e-17
calibration,signal_blind,True,6104,localized_block_shock,0.45,0.7,0.05,0.1807684933072602,0.9726596315964705,-4.38069225339616,0.45,1.3783611860391778,-2.0630248578648396,0.5702127659574467,0.5829787234042553,0.5734500268105505,0.47257326007326,-3.265305748570647,0.2952979141305507,4.38069225339616,1.4462402780532115,2.7012846303755738,5.551115123125783e-17
calibration,passive_relaxation,True,6104,localized_block_shock,0.7,0.7,0.05,0.3406838211830085,0.3406838211830085,0.0,0.7,0.7,0.0,0.9702127659574468,0.9702127659574468,0.9702127659574468,0.9151556776556776,0.0,0.10769504883059784,0.0,0.0,1.5982587056065047,0.0
calibration,operator_only_filtering,True,6104,localized_block_shock,0.7,0.7,0.05,0.3406838211830085,0.03698688585114684,0.8914333949798038,0.7,0.9634653931250593,-0.37637913303579906,0.0,0.8085106382978723,0.3006547074802365,0.8559523809523809,-7.847450607464366,0.9528266251971775,0.0,0.4535446175122063,0.0018353514710918286,4.5102810375396984e-17
calibration,signal_blind,True,6104,localized_block_shock,0.7,0.7,0.05,0.3406838211830085,2.3717306303910566,-5.9616767305102245,0.7,2.8307206549452504,-3.0438866499217863,0.5659574468085107,0.5659574468085107,0.5659574468085107,0.4473443223443223,-7.964767715763307,0.9654610969040965,6.432204967655192,7.531798338108954,9.682376129692937,0.0
calibration,passive_relaxation,True,6104,sparse_node_corruption,0.2,0.7,0.05,0.08259362427577618,0.08259362427577618,0.0,0.2,0.2,0.0,0.9276595744680851,0.9276595744680851,0.9276595744680851,0.9757783882783883,0.0,0.06490737813426052,0.0,0.0,1.0599272025615267,0.0
calibration,operator_only_filtering,True,6104,sparse_node_corruption,0.2,0.7,0.05,0.08259362427577618,0.03556871826152473,0.569352736686279,0.2,0.9629264757521242,-3.8146323787606207,0.0,0.8,0.2996737571400535,0.8734890109890109,-13.67869276127321,0.9527554615725929,0.0,0.12475830297425732,0.001811873010156996,1.3877787807814457e-17
calibration,signal_blind,True,6104,sparse_node_corruption,0.2,0.7,0.05,0.08259362427577618,0.21549535861422073,-1.6091040380392072,0.2,0.4343102572964529,-1.1715512864822644,0.7914893617021277,0.8212765957446808,0.7950989746977708,0.9245879120879119,-0.02454785332894549,0.06650071493266675,1.64092928027044,0.11803429639407029,1.1210690520627127,0.0
calibration,passive_relaxation,True,6104,sparse_node_corruption,0.45,0.7,0.05,0.2828995087825305,0.2828995087825305,0.0,0.45,0.45,0.0,0.8936170212765957,0.8978723404255319,0.8959817564460986,0.9195512820512819,0.0,0.14604160080208614,0.0,0.0,1.2473362057634358,0.0
calibration,operator_only_filtering,True,6104,sparse_node_corruption,0.45,0.7,0.05,0.2828995087825305,0.036032333120087155,0.8726320407018245,0.45,0.9623685994364215,-1.1385968876364922,0.0,0.8042553191489362,0.3074910547344068,0.8546245421245421,-5.517676406429401,0.951851895904938,0.0,0.21881765925260993,0.0019360275355610787,3.8163916471489756e-17
calibration,signal_blind,True,6104,sparse_node_corruption,0.45,0.7,0.05,0.2828995087825305,3.4549064590496283,-11.212486596098941,0.45,3.602615589971235,-7.0058124221583,0.5191489361702128,0.5234042553191489,0.5191264179680304,0.1560897435897436,-5.441060492030558,0.9406627851192153,11.295156327929902,15.705583214087373,13.177335981679377,5.551115123125783e-17
calibration,passive_relaxation,True,6104,sparse_node_corruption,0.7,0.7,0.05,0.506933387452472,0.506933387452472,0.0,0.7,0.7,0.0,0.8893617021276596,0.8936170212765957,0.8907437053290672,0.8598901098901098,0.0,0.22717582346991166,0.0,0.0,1.5597452089653443,0.0
calibration,operator_only_filtering,True,6104,sparse_node_corruption,0.7,0.7,0.05,0.506933387452472,0.03725752100446321,0.9265041089684464,0.7,0.9618382896560509,-0.37405469950864423,0.0,0.8042553191489362,0.3184079722563275,0.8310897435897434,-3.1854871672826652,0.9508414938501873,0.0,0.38346374333400485,0.002109859182780495,9.367506770274758e-17
calibration,signal_blind,True,6104,sparse_node_corruption,0.7,0.7,0.05,0.506933387452472,17.357017294155305,-33.239246661934715,0.7,15.935558076359644,-21.765082966228064,0.42978723404255315,0.4297872340425532,0.4293634631053155,-0.15998168498168497,-18.170254876171935,4.355018437622449,33.23924666193471,268.65929092415365,247.4838854549302,4.440892098500626e-16
calibration,passive_relaxation,True,6104,relational_twist,0.2,0.7,0.05,0.06148324299839877,0.06148324299839877,0.0,0.2,0.2,0.0,0.8936170212765957,0.902127659574468,0.891458951432298,0.9774725274725273,0.0,1.4463150862069194e-16,0.0,0.0,1.0399999999999998,0.0
calibration,operator_only_filtering,True,6104,relational_twist,0.2,0.7,0.05,0.06148324299839877,0.03529415008622717,0.4259549697606818,0.2,0.9632571739504433,-3.816285869752216,0.0,0.825531914893617,0.29095311194327417,0.888598901098901,0.0,0.9532015566608616,0.0,0.12214071380151395,0.0017367169386625794,3.122502256758253e-17
calibration,signal_blind,True,6104,relational_twist,0.2,0.7,0.05,0.06148324299839877,0.08448906231814313,-0.3741803164212322,0.2,0.2288094444032746,-0.144047222016373,0.8723404255319149,0.902127659574468,0.8844227402091609,0.9681776556776556,0.0,0.053329301870892874,0.4043980320746279,0.022115417570709388,1.0461279907047396,0.0
calibration,passive_relaxation,True,6104,relational_twist,0.45,0.7,0.05,0.24056158939024075,0.24056158939024075,0.0,0.44999999999999996,0.44999999999999996,0.0,0.7574468085106383,0.7702127659574468,0.7629011658814454,0.9133241758241757,0.0,7.057294990679484e-17,0.0,0.0,1.2025,0.0
calibration,operator_only_filtering,True,6104,relational_twist,0.45,0.7,0.05,0.24056158939024075,0.03512078474951594,0.8540050186792592,0.44999999999999996,0.9631655520751244,-1.1403678935002768,0.0,0.8340425531914893,0.29288914433213503,0.8802197802197802,0.0,0.9530160564454364,0.0,0.20967811893472493,0.0017528999455861025,5.724587470723463e-17
calibration,signal_blind,True,6104,relational_twist,0.45,0.7,0.05,0.24056158939024075,3.1944753293018358,-12.279241035108623,0.44999999999999996,3.7493681942440205,-7.331929320542268,0.574468085106383,0.574468085106383,0.5729265999619121,0.3867216117216116,0.0,0.459274025776002,12.27924103510862,15.223040594587093,16.03152250483496,1.6653345369377348e-16
calibration,passive_relaxation,True,6104,relational_twist,0.7,0.7,0.05,0.4631411088881335,0.4631411088881335,0.0,0.6999999999999998,0.6999999999999998,0.0,0.6893617021276596,0.6978723404255319,0.6906564256639491,0.8184981684981685,0.0,1.301300898295998e-16,0.0,0.0,1.4899999999999998,0.0
calibration,operator_only_filtering,True,6104,relational_twist,0.7,0.7,0.05,0.4631411088881335,0.03527138739789495,0.9238431080269008,0.6999999999999998,0.9634637738101357,-0.3763768197287656,0.0,0.825531914893617,0.29120292725274044,0.8850274725274724,0.0,0.9535574891310356,0.0,0.3645366695577489,0.001719309277897177,7.632783294297951e-17
calibration,signal_blind,True,6104,relational_twist,0.7,0.7,0.05,0.4631411088881335,7.0632621143950205,-14.250777741047107,0.6999999999999998,7.50888635826743,-9.726980511810616,0.5361702127659574,0.5361702127659574,0.5361702127659574,-0.007097069597069596,0.0,3.2540009873733995,14.250777741047107,57.25416342900389,55.4251827017663,5.551115123125783e-17
calibration,passive_relaxation,True,6105,localized_block_shock,0.2,0.7,0.05,0.05693032679391194,0.05693032679391194,0.0,0.20000000000000004,0.20000000000000004,0.0,0.9826839826839827,0.9826839826839827,0.9811038535040313,0.9872252747252748,0.0,0.052367922700391874,0.0,0.0,1.1059114832094206,0.0
