left_observation_id,right_observation_id,left_kind,right_kind,left_control_group,right_control_group,left_signature_id,right_signature_id,scalar_distance,scalar_enabled,disabled_components,warnings
obs_ee93d740f305035b42ac22c5,obs_3f2760e857afefe81bf772fe,derived_control,derived_control,shuffled_structure_control,randomized_edge_control,bsig_bb01a7c1d0ca9b191d52310d,bsig_3b1c1a5f56bb03b20611587b,0.31071987773901943,True,,
obs_ee93d740f305035b42ac22c5,obs_1aa1fc186c905e7ffa16d2d4,derived_control,derived_control,shuffled_structure_control,degraded_signal_control,bsig_bb01a7c1d0ca9b191d52310d,bsig_8527b27b7d47cca4b9594df9,0.3671124034938034,True,,
obs_ee93d740f305035b42ac22c5,obs_e9c8066d01dd67e1f9d375ef,derived_control,derived_control,shuffled_structure_control,degraded_signal_control,bsig_bb01a7c1d0ca9b191d52310d,bsig_1095c101d561009a130e1133,0.3410161296699242,True,,
obs_ee93d740f305035b42ac22c5,obs_aabd161899dc613ecf88b1d9,derived_control,derived_control,shuffled_structure_control,degraded_signal_control,bsig_bb01a7c1d0ca9b191d52310d,bsig_5fc2cc8106fba2b64bc8c905,0.3788981937711686,True,,
obs_ee93d740f305035b42ac22c5,obs_322c862d474a379bd8df7674,derived_control,derived_control,shuffled_structure_control,degraded_signal_control,bsig_bb01a7c1d0ca9b191d52310d,bsig_1095c101d561009a130e1133,0.3948713687497005,True,,
obs_ee93d740f305035b42ac22c5,obs_4ef6a9c1a3b2d0659064e20b,derived_control,derived_control,shuffled_structure_control,degraded_signal_control,bsig_bb01a7c1d0ca9b191d52310d,bsig_8527b27b7d47cca4b9594df9,0.274544461314646,True,,
obs_ee93d740f305035b42ac22c5,obs_7d8b6ee929f2a0a0cf7af8f5,derived_control,derived_control,shuffled_structure_control,degraded_signal_control,bsig_bb01a7c1d0ca9b191d52310d,bsig_1095c101d561009a130e1133,0.37654739338726023,True,,
obs_ee93d740f305035b42ac22c5,obs_b41d2dded4b9ccd5ecd128d5,derived_control,derived_control,shuffled_structure_control,label_permutation_control,bsig_bb01a7c1d0ca9b191d52310d,bsig_8e7a52f1a727043c61e5d5c2,0.3451831135816998,True,,
obs_ee93d740f305035b42ac22c5,obs_a3582497f15ead2a2fc1280f,derived_control,derived_control,shuffled_structure_control,label_permutation_control,bsig_bb01a7c1d0ca9b191d52310d,bsig_8e7a52f1a727043c61e5d5c2,0.2901920421290368,True,,
obs_ee93d740f305035b42ac22c5,obs_f855844ba74f991c9ab0ba6d,derived_control,derived_control,shuffled_structure_control,label_permutation_control,bsig_bb01a7c1d0ca9b191d52310d,bsig_8e7a52f1a727043c61e5d5c2,0.3350707634208991,True,,
obs_ee93d740f305035b42ac22c5,obs_20877377330b5094380e86df,derived_control,derived_control,shuffled_structure_control,label_permutation_control,bsig_bb01a7c1d0ca9b191d52310d,bsig_8e7a52f1a727043c61e5d5c2,0.35343363023141355,True,,
obs_ee93d740f305035b42ac22c5,obs_8d92e32fec459dd0746ec799,derived_control,derived_control,shuffled_structure_control,label_permutation_control,bsig_bb01a7c1d0ca9b191d52310d,bsig_8e7a52f1a727043c61e5d5c2,0.21688034188034186,True,,
obs_ee93d740f305035b42ac22c5,obs_11180e544727ce850ebf3a6a,derived_control,derived_control,shuffled_structure_control,label_permutation_control,bsig_bb01a7c1d0ca9b191d52310d,bsig_8e7a52f1a727043c61e5d5c2,0.3387474057665475,True,,
obs_ee93d740f305035b42ac22c5,obs_979ad629051487c82499339e,derived_control,derived_control,shuffled_structure_control,generic_graph_operator_control,bsig_bb01a7c1d0ca9b191d52310d,bsig_793bb0a29a9abfe233b6d670,0.4787657346643209,True,,
obs_ee93d740f305035b42ac22c5,obs_2c0e6630085a94e0f0b4dd07,derived_control,derived_control,shuffled_structure_control,generic_graph_operator_control,bsig_bb01a7c1d0ca9b191d52310d,bsig_793bb0a29a9abfe233b6d670,0.42377466321165785,True,,
obs_ee93d740f305035b42ac22c5,obs_0033e7ce631563262f7b0bbe,derived_control,derived_control,shuffled_structure_control,generic_graph_operator_control,bsig_bb01a7c1d0ca9b191d52310d,bsig_793bb0a29a9abfe233b6d670,0.4332998491499848,True,,
obs_ee93d740f305035b42ac22c5,obs_118430be7d682f480e3902ea,derived_control,derived_control,shuffled_structure_control,generic_graph_operator_control,bsig_bb01a7c1d0ca9b191d52310d,bsig_793bb0a29a9abfe233b6d670,0.45166271596049923,True,,
obs_ee93d740f305035b42ac22c5,obs_8f4c211fcf3841317e300fd0,derived_control,derived_control,shuffled_structure_control,generic_graph_operator_control,bsig_bb01a7c1d0ca9b191d52310d,bsig_793bb0a29a9abfe233b6d670,0.3504629629629629,True,,
obs_ee93d740f305035b42ac22c5,obs_ae30906415b62baef858fb35,derived_control,derived_control,shuffled_structure_control,generic_graph_operator_control,bsig_bb01a7c1d0ca9b191d52310d,bsig_793bb0a29a9abfe233b6d670,0.4723300268491685,True,,
obs_ee93d740f305035b42ac22c5,obs_2b1c4b4fddba864cb9f9f25f,derived_control,derived_control,shuffled_structure_control,seed_repeat_control,bsig_bb01a7c1d0ca9b191d52310d,bsig_53d374d66c9dffe0861a6d49,0.2862392796378659,True,,
obs_ee93d740f305035b42ac22c5,obs_65dfe5e65cb70d7cb499d482,derived_control,derived_control,shuffled_structure_control,seed_repeat_control,bsig_bb01a7c1d0ca9b191d52310d,bsig_53d374d66c9dffe0861a6d49,0.24033911727611199,True,,
obs_ee93d740f305035b42ac22c5,obs_f622bfcc3394ff0a255f9f83,derived_control,derived_control,shuffled_structure_control,seed_repeat_control,bsig_bb01a7c1d0ca9b191d52310d,bsig_53d374d66c9dffe0861a6d49,0.28124958459972027,True,,
obs_ee93d740f305035b42ac22c5,obs_57728f48826a986fe1ea83d9,derived_control,derived_control,shuffled_structure_control,seed_repeat_control,bsig_bb01a7c1d0ca9b191d52310d,bsig_53d374d66c9dffe0861a6d49,0.3035807053784887,True,,
obs_ee93d740f305035b42ac22c5,obs_c740a30388dc20122927f42a,derived_control,derived_control,shuffled_structure_control,seed_repeat_control,bsig_bb01a7c1d0ca9b191d52310d,bsig_53d374d66c9dffe0861a6d49,0.15793650793650793,True,,
obs_ee93d740f305035b42ac22c5,obs_04fbf535deaa3a11fe4345ca,derived_control,derived_control,shuffled_structure_control,seed_repeat_control,bsig_bb01a7c1d0ca9b191d52310d,bsig_53d374d66c9dffe0861a6d49,0.28889448091362263,True,,
obs_ee93d740f305035b42ac22c5,obs_d36d9fb3b1f089bbbf821e5c,derived_control,derived_control,shuffled_structure_control,parameter_matched_null_control,bsig_bb01a7c1d0ca9b191d52310d,bsig_f61a89a0172a79f5d96cd71c,0.6076404305209385,True,,
obs_ee93d740f305035b42ac22c5,obs_93659ee4b3b5fdadf510315f,derived_control,derived_control,shuffled_structure_control,parameter_matched_null_control,bsig_bb01a7c1d0ca9b191d52310d,bsig_f61a89a0172a79f5d96cd71c,0.6216552944665167,True,,
obs_ee93d740f305035b42ac22c5,obs_5a7521167226bbafcd5c6ba8,derived_control,derived_control,shuffled_structure_control,parameter_matched_null_control,bsig_bb01a7c1d0ca9b191d52310d,bsig_f61a89a0172a79f5d96cd71c,0.6425682411205192,True,,
obs_ee93d740f305035b42ac22c5,obs_9b1c5f0213d9d0fc1a3fff27,derived_control,derived_control,shuffled_structure_control,parameter_matched_null_control,bsig_bb01a7c1d0ca9b191d52310d,bsig_f61a89a0172a79f5d96cd71c,0.6553863335241474,True,,
obs_ee93d740f305035b42ac22c5,obs_062eb3c1dd90468a63227d7f,derived_control,derived_control,shuffled_structure_control,parameter_matched_null_control,bsig_bb01a7c1d0ca9b191d52310d,bsig_f61a89a0172a79f5d96cd71c,0.6057168692129606,True,,
obs_ee93d740f305035b42ac22c5,obs_e93f92e26db8b9c29005cc9e,derived_control,derived_control,shuffled_structure_control,parameter_matched_null_control,bsig_bb01a7c1d0ca9b191d52310d,bsig_f61a89a0172a79f5d96cd71c,0.6200151827050241,True,,
obs_590502ed80ee4f9526a00243,obs_c21d789f14a613fc6b0083e2,derived_control,target,shuffled_structure_control,target,bsig_bb01a7c1d0ca9b191d52310d,bsig_53d374d66c9dffe0861a6d49,0.3368349746453603,True,,
obs_590502ed80ee4f9526a00243,obs_afd8912a0e32fb71b5407b81,derived_control,frozen_control,shuffled_structure_control,periodic_diagonal_augmented_control,bsig_bb01a7c1d0ca9b191d52310d,bsig_c70af5951ff4d9712678a20b,0.3631206285485332,True,,
obs_590502ed80ee4f9526a00243,obs_ed1f0ceddbbf708b259ea1a6,derived_control,target,shuffled_structure_control,target,bsig_bb01a7c1d0ca9b191d52310d,bsig_53d374d66c9dffe0861a6d49,0.22753267303968924,True,,
obs_590502ed80ee4f9526a00243,obs_46ade388243f3a4581ba4489,derived_control,frozen_control,shuffled_structure_control,periodic_diagonal_augmented_control,bsig_bb01a7c1d0ca9b191d52310d,bsig_c70af5951ff4d9712678a20b,0.2929220521135921,True,,
obs_590502ed80ee4f9526a00243,obs_8de73c59341ac382087fba03,derived_control,target,shuffled_structure_control,target,bsig_bb01a7c1d0ca9b191d52310d,bsig_53d374d66c9dffe0861a6d49,0.33722708705674126,True,,
obs_590502ed80ee4f9526a00243,obs_4b958084812d6435763f9a05,derived_control,frozen_control,shuffled_structure_control,periodic_diagonal_augmented_control,bsig_bb01a7c1d0ca9b191d52310d,bsig_1364358a857deba241e04538,0.4128680951048767,True,,
obs_590502ed80ee4f9526a00243,obs_ea0aca853f3046642f451b7d,derived_control,target,shuffled_structure_control,target,bsig_bb01a7c1d0ca9b191d52310d,bsig_53d374d66c9dffe0861a6d49,0.2478059780377651,True,,
obs_590502ed80ee4f9526a00243,obs_1163ec91dc845e4ed94d462a,derived_control,frozen_control,shuffled_structure_control,periodic_diagonal_augmented_control,bsig_bb01a7c1d0ca9b191d52310d,bsig_1364358a857deba241e04538,0.3006018979158412,True,,
obs_590502ed80ee4f9526a00243,obs_d6eeaa59b08b0f1c4897f8db,derived_control,target,shuffled_structure_control,target,bsig_bb01a7c1d0ca9b191d52310d,bsig_53d374d66c9dffe0861a6d49,0.27980357182271354,True,,
obs_590502ed80ee4f9526a00243,obs_86701919f4db014d1d236f54,derived_control,frozen_control,shuffled_structure_control,periodic_diagonal_augmented_control,bsig_bb01a7c1d0ca9b191d52310d,bsig_53d374d66c9dffe0861a6d49,0.38051241699570265,True,,
obs_590502ed80ee4f9526a00243,obs_8c347ec96417e5677cdb8ad0,derived_control,target,shuffled_structure_control,target,bsig_bb01a7c1d0ca9b191d52310d,bsig_53d374d66c9dffe0861a6d49,0.16702741702741702,True,,
obs_590502ed80ee4f9526a00243,obs_624a249c44d428f10aa73463,derived_control,frozen_control,shuffled_structure_control,periodic_diagonal_augmented_control,bsig_bb01a7c1d0ca9b191d52310d,bsig_53d374d66c9dffe0861a6d49,0.2593567757962363,True,,
obs_590502ed80ee4f9526a00243,obs_e43b79a2ef68469ae989ae1e,derived_control,derived_control,shuffled_structure_control,shuffled_structure_control,bsig_bb01a7c1d0ca9b191d52310d,bsig_bb01a7c1d0ca9b191d52310d,0.17889846670885232,True,,
obs_590502ed80ee4f9526a00243,obs_c887eb3bf0ab4011d4084e3a,derived_control,derived_control,shuffled_structure_control,shuffled_structure_control,bsig_bb01a7c1d0ca9b191d52310d,bsig_bb01a7c1d0ca9b191d52310d,0.06050525601227224,True,,
obs_590502ed80ee4f9526a00243,obs_57e35110e54898bdbe032c98,derived_control,derived_control,shuffled_structure_control,shuffled_structure_control,bsig_bb01a7c1d0ca9b191d52310d,bsig_bb01a7c1d0ca9b191d52310d,0.1741679239975782,True,,
obs_590502ed80ee4f9526a00243,obs_2d439625692f7d83d54dd8c5,derived_control,derived_control,shuffled_structure_control,shuffled_structure_control,bsig_bb01a7c1d0ca9b191d52310d,bsig_bb01a7c1d0ca9b191d52310d,0.08077856101034808,True,,
obs_590502ed80ee4f9526a00243,obs_ee93d740f305035b42ac22c5,derived_control,derived_control,shuffled_structure_control,shuffled_structure_control,bsig_bb01a7c1d0ca9b191d52310d,bsig_bb01a7c1d0ca9b191d52310d,0.1218670638862056,True,,
obs_590502ed80ee4f9526a00243,obs_590502ed80ee4f9526a00243,derived_control,derived_control,shuffled_structure_control,shuffled_structure_control,bsig_bb01a7c1d0ca9b191d52310d,bsig_bb01a7c1d0ca9b191d52310d,0.0,True,,
obs_590502ed80ee4f9526a00243,obs_cd8cd88cb9618af0705bbf06,derived_control,derived_control,shuffled_structure_control,randomized_edge_control,bsig_bb01a7c1d0ca9b191d52310d,bsig_3b1c1a5f56bb03b20611587b,0.36775128056166617,True,,
obs_590502ed80ee4f9526a00243,obs_448f4e11eb5a27dd4f60b644,derived_control,derived_control,shuffled_structure_control,randomized_edge_control,bsig_bb01a7c1d0ca9b191d52310d,bsig_3b1c1a5f56bb03b20611587b,0.24935806986508607,True,,
obs_590502ed80ee4f9526a00243,obs_fa7bd1db2d6a1d5f66733a16,derived_control,derived_control,shuffled_structure_control,randomized_edge_control,bsig_bb01a7c1d0ca9b191d52310d,bsig_3b1c1a5f56bb03b20611587b,0.363020737850392,True,,
obs_590502ed80ee4f9526a00243,obs_3f3cbf5fee77e89478120a3b,derived_control,derived_control,shuffled_structure_control,randomized_edge_control,bsig_bb01a7c1d0ca9b191d52310d,bsig_3b1c1a5f56bb03b20611587b,0.2696313748631619,True,,
obs_590502ed80ee4f9526a00243,obs_ddbc298f7c4df1aede53d5d6,derived_control,derived_control,shuffled_structure_control,randomized_edge_control,bsig_bb01a7c1d0ca9b191d52310d,bsig_3b1c1a5f56bb03b20611587b,0.31071987773901943,True,,
obs_590502ed80ee4f9526a00243,obs_3f2760e857afefe81bf772fe,derived_control,derived_control,shuffled_structure_control,randomized_edge_control,bsig_bb01a7c1d0ca9b191d52310d,bsig_3b1c1a5f56bb03b20611587b,0.18885281385281383,True,,
obs_590502ed80ee4f9526a00243,obs_1aa1fc186c905e7ffa16d2d4,derived_control,derived_control,shuffled_structure_control,degraded_signal_control,bsig_bb01a7c1d0ca9b191d52310d,bsig_8527b27b7d47cca4b9594df9,0.4199130926937481,True,,
obs_590502ed80ee4f9526a00243,obs_e9c8066d01dd67e1f9d375ef,derived_control,derived_control,shuffled_structure_control,degraded_signal_control,bsig_bb01a7c1d0ca9b191d52310d,bsig_1095c101d561009a130e1133,0.3370882803558676,True,,
obs_590502ed80ee4f9526a00243,obs_aabd161899dc613ecf88b1d9,derived_control,derived_control,shuffled_structure_control,degraded_signal_control,bsig_bb01a7c1d0ca9b191d52310d,bsig_5fc2cc8106fba2b64bc8c905,0.4276767466523187,True,,
obs_590502ed80ee4f9526a00243,obs_322c862d474a379bd8df7674,derived_control,derived_control,shuffled_structure_control,degraded_signal_control,bsig_bb01a7c1d0ca9b191d52310d,bsig_1095c101d561009a130e1133,0.3583995454488189,True,,
obs_590502ed80ee4f9526a00243,obs_4ef6a9c1a3b2d0659064e20b,derived_control,derived_control,shuffled_structure_control,degraded_signal_control,bsig_bb01a7c1d0ca9b191d52310d,bsig_8527b27b7d47cca4b9594df9,0.35140234455257063,True,,
obs_590502ed80ee4f9526a00243,obs_7d8b6ee929f2a0a0cf7af8f5,derived_control,derived_control,shuffled_structure_control,degraded_signal_control,bsig_bb01a7c1d0ca9b191d52310d,bsig_1095c101d561009a130e1133,0.2821202188904036,True,,
obs_590502ed80ee4f9526a00243,obs_b41d2dded4b9ccd5ecd128d5,derived_control,derived_control,shuffled_structure_control,label_permutation_control,bsig_bb01a7c1d0ca9b191d52310d,bsig_8e7a52f1a727043c61e5d5c2,0.3957788085891942,True,,
obs_590502ed80ee4f9526a00243,obs_a3582497f15ead2a2fc1280f,derived_control,derived_control,shuffled_structure_control,label_permutation_control,bsig_bb01a7c1d0ca9b191d52310d,bsig_8e7a52f1a727043c61e5d5c2,0.2773855978926141,True,,
obs_590502ed80ee4f9526a00243,obs_f855844ba74f991c9ab0ba6d,derived_control,derived_control,shuffled_structure_control,label_permutation_control,bsig_bb01a7c1d0ca9b191d52310d,bsig_8e7a52f1a727043c61e5d5c2,0.3910482658779201,True,,
obs_590502ed80ee4f9526a00243,obs_20877377330b5094380e86df,derived_control,derived_control,shuffled_structure_control,label_permutation_control,bsig_bb01a7c1d0ca9b191d52310d,bsig_8e7a52f1a727043c61e5d5c2,0.29765890289068997,True,,
obs_590502ed80ee4f9526a00243,obs_8d92e32fec459dd0746ec799,derived_control,derived_control,shuffled_structure_control,label_permutation_control,bsig_bb01a7c1d0ca9b191d52310d,bsig_8e7a52f1a727043c61e5d5c2,0.3387474057665475,True,,
