hierarchy_label,level_id,n_side,h,ensemble_size,seed,probe_name,parameter_name,tau,value,reversal_count,monotonicity_score,is_primary_parameter
frozen_branch,n48,48,0.020833333333,3,1302,density_pulse,integrated_dispersion_progress,0.4,0.088041364569,0,1.0,False
frozen_branch,n48,48,0.020833333333,3,1302,density_pulse,integrated_dispersion_progress,0.8,0.176095514333,0,1.0,False
frozen_branch,n48,48,0.020833333333,3,1302,density_pulse,integrated_dispersion_progress,1.2,0.264165834829,0,1.0,False
frozen_branch,n48,48,0.020833333333,3,1302,density_pulse,integrated_dispersion_progress,1.6,0.352255504377,0,1.0,False
frozen_branch,n48,48,0.020833333333,3,1302,density_pulse,integrated_dispersion_progress,2.0,0.440367381083,0,1.0,False
frozen_branch,n48,48,0.020833333333,3,1302,density_pulse,integrated_dispersion_progress,2.4,0.528503927966,0,1.0,False
frozen_branch,n48,48,0.020833333333,3,1302,density_pulse,integrated_dispersion_progress,3.0,0.660759538891,0,1.0,False
frozen_branch,n48,48,0.020833333333,3,1302,density_pulse,integrated_dispersion_progress,3.6,0.793079928526,0,1.0,False
frozen_branch,n48,48,0.020833333333,3,1302,density_pulse,integrated_dispersion_progress,4.2,0.925467802632,0,1.0,False
frozen_branch,n48,48,0.020833333333,3,1302,density_pulse,integrated_low_k_progress,0.0,0.0,0,1.0,False
frozen_branch,n48,48,0.020833333333,3,1302,density_pulse,integrated_low_k_progress,0.4,0.235353964854,0,1.0,False
frozen_branch,n48,48,0.020833333333,3,1302,density_pulse,integrated_low_k_progress,0.8,0.470723068132,0,1.0,False
frozen_branch,n48,48,0.020833333333,3,1302,density_pulse,integrated_low_k_progress,1.2,0.706107819572,0,1.0,False
frozen_branch,n48,48,0.020833333333,3,1302,density_pulse,integrated_low_k_progress,1.6,0.94150864089,0,1.0,False
frozen_branch,n48,48,0.020833333333,3,1302,density_pulse,integrated_low_k_progress,2.0,1.176925835826,0,1.0,False
frozen_branch,n48,48,0.020833333333,3,1302,density_pulse,integrated_low_k_progress,2.4,1.412359569745,0,1.0,False
frozen_branch,n48,48,0.020833333333,3,1302,density_pulse,integrated_low_k_progress,3.0,1.765541143904,0,1.0,False
frozen_branch,n48,48,0.020833333333,3,1302,density_pulse,integrated_low_k_progress,3.6,2.118759291117,0,1.0,False
frozen_branch,n48,48,0.020833333333,3,1302,density_pulse,integrated_low_k_progress,4.2,2.472012649213,0,1.0,False
frozen_branch,n48,48,0.020833333333,3,1302,candidate_removal,integrated_radius_progress,0.0,0.0,0,1.0,True
frozen_branch,n48,48,0.020833333333,3,1302,candidate_removal,integrated_radius_progress,0.4,0.237099249973,0,1.0,True
frozen_branch,n48,48,0.020833333333,3,1302,candidate_removal,integrated_radius_progress,0.8,0.474198499947,0,1.0,True
frozen_branch,n48,48,0.020833333333,3,1302,candidate_removal,integrated_radius_progress,1.2,0.71129774992,0,1.0,True
