hierarchy_label,n_side,h,probe_name,ensemble_size,mean_effective_speed,mean_causal_depth,front_near_depth,front_far_depth,mean_near_arrival,mean_far_arrival,mean_arrival_vs_depth_slope,slope_drift_from_prev,mean_shell_overlap_fraction,max_shell_overlap_fraction,monotonic_shell_fraction,order_compatibility_score,mean_edge_reproducibility,causal_depth_drift_from_prev
frozen_branch,60,0.016666666667,bias_onset,7,0.198349068578,1.714285714286,2.000000000000,3.000000000000,2.200000000000,2.966666500000,1.004761857143,,0.142674425132,0.285348850264,1.000000000000,0.964869238313,0.666666666667,
frozen_branch,72,0.013888888889,bias_onset,7,0.201150768915,1.714285714286,2.000000000000,3.000000000000,2.200000000000,2.966666500000,1.004761857143,0.000000000000,0.305671431306,0.365779209890,1.000000000000,0.964113810166,0.545454545455,0.000000000000
frozen_branch,84,0.011904761905,bias_onset,7,0.193818379973,1.714285714286,2.000000000000,3.000000000000,2.266666500000,2.966666500000,1.009523750000,0.004761892857,0.253777725446,0.365779209890,1.000000000000,0.963298611111,0.666666666667,0.000000000000
periodic_diagonal_augmented_control,60,0.016666666667,bias_onset,7,0.209070338088,2.285714285714,3.000000000000,4.000000000000,2.200000000000,2.666666500000,0.682051250000,,0.222358241428,0.444716482856,1.000000000000,0.964123667011,0.666666666667,
periodic_diagonal_augmented_control,72,0.013888888889,bias_onset,7,0.201058061836,1.571428571429,2.000000000000,2.000000000000,2.200000000000,2.866666500000,1.266666625000,0.584615375000,0.142674425132,0.285348850264,1.000000000000,0.957410714286,0.545454545455,0.714285714285
periodic_diagonal_augmented_control,84,0.011904761905,bias_onset,7,0.203746462337,1.714285714286,2.000000000000,3.000000000000,2.133333500000,3.066666500000,1.028571392857,0.238095232143,0.213562545632,0.285348850264,1.000000000000,0.967410714286,0.545454545455,0.142857142857
