hierarchy_label,n_side,h,seed,probe_name,ensemble_size,shell_name,causal_depth,propagation_time,arrival_std,effective_speed_scale,surrogate_distance,front_distance,radius_at_arrival,radius_fraction,monotonicity_score,mean_influence_distance,max_normalized_latency,response_threshold
frozen_branch,60,0.016666666667,1303,bias_onset,7,source,0.000000000000,0.000000000000,0.000000000000,0.198349068578,0.000000000000,0.000000000000,0.000000000000,0.000000000000,1.000000000000,0.406351028941,0.857142857143,0.000138296769
frozen_branch,60,0.016666666667,1303,bias_onset,7,front_near,2.000000000000,1.600000000000,0.000000000000,0.198349068578,0.396698137157,0.533333333333,0.501905733536,0.857749516048,1.000000000000,0.406351028941,0.857142857143,0.000138296769
frozen_branch,60,0.016666666667,1303,bias_onset,7,front_far,3.000000000000,2.133333000000,1.049867716535,0.198349068578,0.595047205735,0.533333333333,0.501905733536,0.857749516048,1.000000000000,0.406351028941,0.857142857143,0.000138296769
frozen_branch,60,0.016666666667,1302,bias_onset,7,source,0.000000000000,0.000000000000,0.000000000000,0.198349068578,0.000000000000,0.000000000000,0.000000000000,0.000000000000,1.000000000000,0.311333046792,1.000000000000,0.001570194475
frozen_branch,60,0.016666666667,1302,bias_onset,7,front_near,2.000000000000,2.800000000000,1.232882800594,0.198349068578,0.396698137157,1.000000000000,0.437538405815,0.769467089358,1.000000000000,0.311333046792,1.000000000000,0.001570194475
frozen_branch,60,0.016666666667,1302,bias_onset,7,front_far,3.000000000000,3.800000000000,0.565685424949,0.198349068578,0.595047205735,1.000000000000,0.568625236695,1.000000000000,1.000000000000,0.311333046792,1.000000000000,0.001570194475
frozen_branch,72,0.013888888889,1303,bias_onset,7,source,0.000000000000,0.000000000000,0.000000000000,0.201150768915,0.000000000000,0.000000000000,0.000000000000,0.000000000000,1.000000000000,0.406351028941,1.000000000000,0.00016350329
frozen_branch,72,0.013888888889,1303,bias_onset,7,front_near,2.000000000000,1.600000000000,0.326598632371,0.201150768915,0.402301537830,0.733333333333,0.501905733536,1.000000000000,1.000000000000,0.406351028941,1.000000000000,0.00016350329
frozen_branch,72,0.013888888889,1303,bias_onset,7,front_far,3.000000000000,2.333333000000,1.329995822884,0.201150768915,0.603452306745,0.733333333333,0.501905733536,1.000000000000,1.000000000000,0.406351028941,1.000000000000,0.00016350329
frozen_branch,72,0.013888888889,1302,bias_onset,7,source,0.000000000000,0.000000000000,0.000000000000,0.201150768915,0.000000000000,0.000000000000,0.000000000000,0.000000000000,1.000000000000,0.311333046792,1.000000000000,0.00149533733
frozen_branch,72,0.013888888889,1302,bias_onset,7,front_near,2.000000000000,2.800000000000,1.232882800594,0.201150768915,0.402301537830,0.800000000000,0.437538405815,0.709425372364,1.000000000000,0.311333046792,1.000000000000,0.00149533733
frozen_branch,72,0.013888888889,1302,bias_onset,7,front_far,3.000000000000,3.600000000000,0.489897948557,0.201150768915,0.603452306745,0.800000000000,0.616750433322,1.000000000000,1.000000000000,0.311333046792,1.000000000000,0.00149533733
